code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
NGA,1972,,26.97,,25297000.0,21.78,58173834.0,6634.0,,,0.047,9149.0,,,,910770.0,60.87925601,,0.047,0.773135154,,3775.0
NGA,1973,,27.06,,25444000.0,25.79,59605446.0,5500.0,,,0.739,4700.0,,,,910770.0,61.0406579,,0.739,0.597390347,,5000.0
NGA,1974,25.19,26.95,,25592000.0,27.79,61157931.0,10700.0,,,0.037,13200.0,,,,910770.0,61.20315777,,0.037,1.129259143,,5000.0
NGA,1975,23.55,26.95,,25739000.0,27.98,62851312.0,16100.0,,,-0.274,30200.0,,,,910770.0,61.36455966,,-0.274,2.109639069,,8000.0
NGA,1976,21.66,26.91,,25886000.0,33.58,64658315.0,30000.0,,,0.078,35000.0,,,,910770.0,61.52596155,,0.078,3.051842695,,14000.0
NGA,1977,21.55,27.09,,26034000.0,31.92,66589655.0,25000.0,,,0.303,35000.0,,,,910770.0,61.3942049,,0.303,2.842436813,,14000.0
NGA,1978,20.77,27.02,,26181000.0,34.08,68633344.0,22900.0,,,0.028,35000.0,,,,910770.0,61.51278588,,0.028,2.727168557,,13500.0
NGA,1979,20.97,27.1,,26328000.0,36.88,70750307.0,30900.0,,,0.568,62400.0,,,,910770.0,61.85096127,,0.568,4.11349134,,15000.0
NGA,1980,21.58,27.09,,26476000.0,44.84,72951439.0,56200.0,,,0.424,92200.0,,,,910770.0,62.08043743,,0.424,6.568212721,,25500.0
NGA,1981,21.81,27.14,,26623000.0,42.52,75175387.0,79500.0,,,0.208,96700.0,,,,910770.0,62.19901841,,0.208,8.008113286,,37000.0
NGA,1982,22.23,27.08,,26771000.0,45.88,77388067.0,67100.0,,,0.391,103000.0,,,,910770.0,62.31869737,,0.391,7.9563707,,42900.0
NGA,1983,22.16,27.03,,26918000.0,50.05,79351586.0,91200.0,,,0.283,120600.0,,,,910770.0,62.43727835,,0.283,9.640389331,,47700.0
NGA,1984,23.67,27.05,,27065000.0,51.7,81337553.0,96000.0,,,0.833,120200.0,,,,910770.0,62.77435576,,0.833,9.835581009,,50000.0
NGA,1985,25.09,26.96,,27213000.0,57.97,83585251.0,80800.0,,,0.428,109600.0,,,,910770.0,63.11362913,,0.428,8.179914012,,32200.0
NGA,1986,27.49,27.2,,27360000.0,50.99,85804185.0,80600.0,,,0.579,121000.0,,,,910770.0,63.34200731,,0.579,9.382309942,,55100.0
NGA,1987,28.16,27.11,,27482000.0,52.07,88044187.0,73200.0,,,0.853,108300.0,,,,910770.0,63.43313899,,0.853,8.554690343,5.59,53600.0
NGA,1988,32.81,27.17,,27712000.0,50.34,90351467.0,102000.0,,,0.537,153200.0,,,,910770.0,63.64285165,,0.537,11.73498845,5.952538462,70000.0
NGA,1989,36.78,27.14,,27888000.0,49.55,92744064.0,93500.0,,,-0.361,180400.0,,,,910770.0,63.79327382,,-0.361,13.04862306,6.315538462,90000.0
NGA,1990,38.98,27.31,65.04415796,28074000.0,50.35,95214257.0,96140.0,,,0.622,210000.0,,,,910770.0,64.46633069,1150,0.622,14.26159436,6.675307692,94240.0
NGA,1991,44.86,27.22,63.6372318,29000000.0,50.04,97685360.0,110600.0,,52.3565572343255,0.658,212000.0,,,,910770.0,65.25796853,,0.658,14.8,7.038076923,106600.0
NGA,1992,48.45,26.88,62.64839586,30100000.0,50.77,100182045.0,115000.0,,52.1195643941237,-0.072,220000.0,,,,910770.0,66.53271408,,-0.072,14.6179402,7.400846154,105000.0
NGA,1993,50.95,26.91,62.01707823,30100000.0,55.24,102775465.0,131000.0,,52.0301940103021,0.502,220000.0,,,,910770.0,66.92908199,,0.502,15.31561462,7.763615385,110000.0
NGA,1994,52.37,27.11,61.68270704,31000000.0,60.22,105456121.0,50000.0,,51.9341346954934,0.43,186000.0,,,,910770.0,67.98423312,,0.43,9.548387097,8.126384615,60000.0
NGA,1995,54.75,27.16,61.58471039,32900000.0,61.94,108187610.0,50000.0,,51.8822437188793,0.385,100000.0,,,,910770.0,70.35695071,,0.385,5.56231003,8.489153846,33000.0
NGA,1996,57.45,27.17,62.21080101,33100000.0,63.55,110956183.0,32500.0,,51.5834860400298,0.754,105000.0,,,,910770.0,70.53372421,,0.754,5.241691843,8.851923077,36000.0
NGA,1997,59.36,27.33,63.70378633,33200000.0,65.9,113791181.0,21400.0,,51.2282168195285,0.697,77300.0,,,,910770.0,70.70939974,,0.697,4.147590361,9.215384615,39000.0
NGA,1998,61.1,27.25,65.48573656,34000000.0,71.91,116690527.0,39200.0,,50.68860011543,1.079,100000.0,,,,910770.0,71.59985507,,1.079,4.8,9.577461539,24000.0
NGA,1999,63.76,27.28,66.97872188,35000000.0,75.19,119695565.0,34700.0,,50.2942271698273,0.805,107000.0,,,,910770.0,71.7634529,,0.805,4.791428571,9.940461539,26000.0
NGA,2000,64.38,27.36,67.6048125,35000000.0,74.71,122851984.0,44000.0,74.10729,49.5764591446897,0.602,105600.0,,,,910770.0,71.92595277,1150,0.602,5.357142857,10.303,37900.0
NGA,2001,63.49,27.56,66.48619527,35651000.0,81.1,126152678.0,40200.0,,48.7451620079276,0.303,146800.0,,,,910770.0,72.10053032,,0.303,6.198984601,10.5566,34000.0
NGA,2002,66.64,27.43,63.7295341,35688000.0,85.71,129583026.0,13734.0,71.59477,47.868173713823,0.831,125131.0,,,,910770.0,72.25534438,,0.831,4.314671598,10.8102,15117.0
NGA,2003,70.19,27.47,60.23361478,35719000.0,83.38,133119801.0,21480.0,,46.9047512319689,0.885,167778.0,,,,910770.0,72.41894221,,0.885,6.017385705,11.0638,25677.0
NGA,2004,74.89,27.42,56.89722306,35751000.0,86.49,136756848.0,18663.0,69.08224,45.5551609062463,0.786,116343.0,,,,910770.0,72.57924613,,0.786,4.449637772,11.3174,24073.0
NGA,2005,79.41,27.41,54.61914472,35782000.0,87.33,140490722.0,20698.0,,44.9507372187557,1.243,213221.0,,,,910770.0,72.74723586,,1.243,7.241182718,11.571,25185.0
NGA,2006,85.08,27.47,53.16310581,35814000.0,85.91,144329764.0,80687.0,66.56972,44.2755674610724,1.283,216854.0,,,,910770.0,72.90204991,,1.283,10.31526777,11.7512,71890.0
NGA,2007,78.37,27.44,51.78699229,35845000.0,92.88,148294028.0,39922.0,,43.4760800415627,0.919,70115.0,,,,910770.0,73.06564775,,0.919,4.340549589,11.9314,45550.0
NGA,2008,83.65,27.5,50.63082981,35877000.0,95.14,152382506.0,45547.0,64.0572,42.8685936854022,0.695,125033.0,,,,910770.0,73.23034356,,0.695,5.896981353,12.1116,40986.0
NGA,2009,73.67,27.49,49.83464402,36872000.0,98.7,156595758.0,35318.0,,42.0966727371367,1.385,99589.0,,,,910770.0,73.39174545,,1.385,4.565876546,12.2918,33446.0
NGA,2010,84.62,27.62,49.53846057,35940000.0,98.36,160952853.0,71843.0,61.54467,41.3464509036768,1.499,263151.0,,,,910770.0,73.55753923,,1.499,11.21455203,12.472,68057.0
NGA,2011,78.01,27.62,55.0630391,35971000.0,95.04,165463745.0,41686.0,,40.581766171206,0.929,138428.0,,,,910770.0,73.72113706,,0.929,6.201773651,12.472,42970.0
NGA,2012,86.87,27.69,59.33213913,36003000.0,90.28,170075932.0,57371.36,59.03215,39.5211303872133,0.586,192598.73,,,,910770.0,73.88583287,,0.586,8.427197734,12.472,53434.31
NGA,2013,83.37,27.65,48.1407325,36034000.0,98.47,174726123.0,18275.87,,38.3544000179536,0.986,269528.61,,,,910770.0,74.0494307,,0.986,8.509126936,12.472,18813.4
NGA,2014,95.08,27.7,48.18235517,36066000.0,99.84,179379016.0,38696.42,56.51963,38.0787295838553,1.023,242150.99,,675929.999996496,68305250.43282053,910770.0,74.21522448,1150,1.023,8.957569179,12.472,42216.28
NGA,2015,97.29,,77.12292826,36097000.0,101.97,183995785.0,51213.34,,37.9866994597698,1.186,196103.73,,677369.9999548651,69893925.86659421,910770.0,74.37333245,1150,1.186,7.965850902,12.472,40226.25
NGA,2016,107.64,,65.4340627,36129000.0,98.18,188666931.0,60871.1,54.00711,38.2497955358821,1.147,288746.46,,678910.000000155,72164715.35132377,910770.0,74.54242015,1150,1.147,10.73497467,12.472,38226.34
NGA,2017,109.74,,63.20530513,36160000.0,100.67,193495907.0,144700.0,,38.5090630654193,1.16,453000.0,,680389.9999750769,74513460.85563508,910770.0,74.70492001,1150,1.16,20.29590708,12.472,136200.0
NGA,2018,114.88,,57.02319906,36420000.0,103.97,198387623.0,136100.0,51.49458,38.6061835714137,1.05,436400.0,,681920.000038998,76589889.91834415,910770.0,74.87290974,1150,1.05,18.84129599,12.472,113700.0
NGA,2019,109.64,,51.72183886,36872000.0,108.44,203304492.0,52303.9,,38.5943125814827,1.155,404865.9,,683419.999976658,78463971.13467549,910770.0,75.03760554,1150,1.155,18.61032762,12.472,17378.84
NGA,2020,112.71,,56.53132873,36872000.0,111.48,208327405.0,104436.16,48.98206,38.7829189596075,1.047,591627.68,,684929.999986764,80795448.6518033,910770.0,75.20339932,1150,1.047,18.61032762,12.472,135725.55
NGA,2021,118.31,,,36872000.0,111.54,213401323.0,129848.78,,38.5536134997117,1.534,426742.24,,686439.99999687,82273921.27269137,910770.0,75.3691931,1150,1.534,18.61032762,12.472,105813.23
NGA,2022,120.89,,,,112.91,218541212.0,79197.14,,37.9852430869308,0.821,122094.79,,,,,,..,0.821,,,67178.22
NGA,2023,..,,,,,223804632.0,,,,1.419,,,,,,,..,1.419,,,
