code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
CAF,2011,100.53,26.54,34.73876755,1800000.0,96.05,4732022.0,247.8,,72.9991247575342,0.539,402.7,24.5433,,,622980.0,7.825291342,,0.539,0.444727778,0.0725,150.01
CAF,2012,103.34,26.6,36.12711803,1800000.0,97.35,4773306.0,62.4,68.9131,72.3675955911613,0.233,226.51,30.034,,,622980.0,7.833317281,,0.233,0.281838889,0.0725,218.4
CAF,2013,80.9,26.63,33.66423378,1800000.0,99.29,4802428.0,31.2,,73.6858459262516,0.69,113.26,23.0571,,,622980.0,7.842948409,,0.69,0.143922222,0.0725,114.6
CAF,2014,93.04,26.65,31.91562444,1800000.0,99.85,4798734.0,0.0,68.9131,73.4839903292266,0.614,0.0,23.2693,49070.000002638604,3526301.228485309,622980.0,7.876657357,1343,0.614,0.005994444,0.0725,10.79
CAF,2015,96.07,,38.59993767,1800000.0,99.82,4819333.0,29.48,,72.9079168576176,0.954,219.25,23.1557,49070.000002638604,3513675.2967317277,622980.0,7.876657357,1343,0.954,0.340672222,0.0725,364.48
CAF,2016,110.89,,34.41081479,1800000.0,100.33,4904177.0,80.2,68.9131,72.4349439602239,1.144,210.43,21.9472,49070.000002638604,3552337.8616601895,622980.0,7.876657357,1343,1.144,0.22465,0.0725,113.74
CAF,2017,111.84,,33.88538316,1800000.0,103.2,4996741.0,67.7,,71.9687298420586,1.099,86.18,20.9739,49070.000002638604,3596091.031197377,622980.0,7.876657357,1343,1.099,0.186766667,0.0725,182.3
CAF,2018,130.54,,31.97409776,1800000.0,102.87,5094780.0,27.2,,71.593326202864,1.133,213.5,21.697,49090.0000030434,3647522.4647182752,622980.0,7.879867733,1343,1.133,0.187722222,0.0725,97.2
CAF,2019,153.47,,34.91437601,1800000.0,105.76,5209324.0,26.11,,71.2676593368339,1.259,208.73,20.7032,49090.0000030434,3712563.282071929,622980.0,7.879867733,1343,1.259,0.236638889,0.0725,191.11
CAF,2020,165.58,,34.43341845,1800000.0,106.76,5343020.0,29.0,,71.3497412587839,1.031,223.7,20.4841,49090.0000030434,3812230.945405075,622980.0,7.879867733,1343,1.031,0.238461111,0.0725,176.53
CAF,2021,169.35,,,1800000.0,108.29,5457154.0,29.0,,71.2071285068036,1.14,223.7,19.0093,49099.999997016006,3885882.661594173,622980.0,7.88147292,1343,1.14,0.238461111,0.0725,176.53
CAF,2022,173.39,,,,109.89,5579144.0,0.0,,70.8411521357835,0.954,18.56,19.0093,,,,,..,0.954,,,0.0
CAF,2023,..,,,,,5742315.0,,,,1.018,,,,,,,..,1.018,,,
