code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
MWI,1972,,21.79,,2000000.0,9.27,4865978.0,1912.0,,,0.089,9709.0,,,,94280.0,41.44039033,,0.089,6.6715,,1722.0
MWI,1973,,21.84,,2050000.0,9.84,4996239.0,2585.0,,,0.375,12442.0,,,,94280.0,41.9707255,,0.375,7.996097561,,1365.0
MWI,1974,16.07,21.87,,2050000.0,10.53,5134199.0,1242.0,,,-0.252,7453.0,,,,94280.0,42.00254561,,-0.252,5.185365854,,1935.0
MWI,1975,15.94,21.83,,2000000.0,10.92,5280965.0,633.0,,,-0.08,12888.0,,,,94280.0,41.47221044,,-0.08,7.5105,,1500.0
MWI,1976,16.97,21.79,,2000000.0,11.74,5438226.0,3244.0,,,-0.024,18887.0,,,,94280.0,41.49342384,,-0.024,13.449,,4767.0
MWI,1977,18.71,21.85,,2000000.0,12.57,5611712.0,5337.0,,,0.552,12832.0,,,,94280.0,41.52524395,,0.552,11.746,,5323.0
MWI,1978,18.97,21.73,,2050000.0,13.02,5808810.0,5313.0,,,0.317,19563.0,,,,94280.0,42.08739924,,0.317,14.08292683,,3994.0
MWI,1979,18.85,21.9,,2050000.0,12.69,6029140.0,4969.0,,,0.143,14449.0,,,,94280.0,42.10861264,,0.143,12.31414634,,5826.0
MWI,1980,18.44,21.9,,1900000.0,13.46,6267369.0,6232.0,,,0.278,22800.0,,,,94280.0,40.62367416,,0.278,17.50736842,,4232.0
MWI,1981,19.1,21.92,,2000000.0,16.1,6519891.0,4854.0,,,-0.132,25733.0,,,,94280.0,41.68434451,,-0.132,17.078,,3569.0
MWI,1982,20.19,21.84,,2100000.0,16.89,6784347.0,5200.0,,,0.046,24200.0,,,,94280.0,42.74501485,,0.046,15.38095238,,2900.0
MWI,1983,19.07,21.86,,2000000.0,15.66,7058317.0,12552.0,,,0.925,23116.0,,,,94280.0,41.79041154,,0.925,21.5005,,7333.0
MWI,1984,19.92,21.84,,2050000.0,15.81,7339002.0,16000.0,,,0.315,23603.0,,,,94280.0,42.32074671,,0.315,21.84097561,,5171.0
MWI,1985,20.35,21.78,,2050000.0,13.91,7625078.0,8239.0,,,0.051,15931.0,,,,94280.0,42.47984726,,0.051,14.27658537,,5097.0
MWI,1986,20.43,21.96,,2150000.0,17.48,7909819.0,8240.0,,,0.265,22715.0,,,,94280.0,43.54051761,,0.265,17.43209302,,6524.0
MWI,1987,20.15,21.93,,2150000.0,17.74,8295993.0,10748.0,,,0.643,29847.0,,,,94280.0,43.59355112,,0.643,22.51302326,,7808.0
MWI,1988,21.31,22.05,,2150000.0,17.28,8754781.0,17307.0,,,0.784,27201.0,,,,94280.0,43.64658464,,0.784,23.82604651,,6718.0
MWI,1989,21.29,21.99,,2200000.0,17.22,9174895.0,18000.0,,,0.233,30300.0,,,,94280.0,44.17691981,,0.233,24.90909091,,6500.0
MWI,1990,21.48,22.13,21.71966898,2250000.0,17.84,9539665.0,13000.0,,,0.674,30000.0,72.0,,,94280.0,44.7390751,1181,0.674,21.33333333,,5000.0
MWI,1991,27.9,22.03,20.99928347,2350000.0,20.14,9831584.0,16000.0,,75.0296858268522,0.183,46000.0,77.1014,,,94280.0,45.82095885,,0.183,29.78723404,,8000.0
MWI,1992,21.92,21.76,20.49321505,2300000.0,20.51,10115420.0,14000.0,,75.1899365192513,0.567,51800.0,80.5913,,,94280.0,45.29062367,,0.567,32.08695652,,8000.0
MWI,1993,29.27,21.74,20.17030951,2300000.0,20.62,10257233.0,21000.0,,74.9932171276369,-0.012,48000.0,91.7681,,,94280.0,45.29062367,,-0.012,32.17391304,,5000.0
MWI,1994,23.87,21.9,19.99941262,2100000.0,19.12,10131799.0,7223.0,,74.457016941226,0.184,9060.0,94.1681,,,94280.0,43.16928299,,0.184,10.1347619,0.936,5000.0
MWI,1995,28.45,21.99,19.94937014,2300000.0,20.12,10112816.0,10317.0,,74.0622509428965,0.78,28202.0,92.8116,,,94280.0,45.39669071,,0.78,18.92130435,0.986041667,5000.0
MWI,1996,32.34,22.06,20.26573196,2400000.0,24.83,10310528.0,14300.0,,73.8790082694108,0.55,37900.0,97.1014,,,94280.0,46.45736105,,0.55,24.25,1.036083333,6000.0
MWI,1997,31.49,22.07,21.02124534,2450000.0,22.09,10512678.0,12600.0,,73.4989175271448,0.656,41200.0,106.9681,,,94280.0,46.98769622,,0.656,23.18367347,1.086125,3000.0
MWI,1998,36.22,22.24,21.92555221,2600000.0,23.49,10732456.0,11900.0,,73.3709902218761,1.003,34800.0,112.5217,,,94280.0,48.57870174,,1.003,19.30769231,1.136166667,3500.0
MWI,1999,40.02,22.11,22.6882945,2700000.0,23.83,10973956.0,16600.0,,73.2516494858603,0.216,30000.0,116.6725,,,94280.0,49.63937208,,0.216,18.55555556,1.186208333,3500.0
MWI,2000,46.46,22.21,23.01911411,2750000.0,27.21,11229387.0,11416.0,81.41073,73.1947471489068,0.769,34588.0,120.742,,,94280.0,50.16970725,1181,0.769,18.10581818,1.23625,3787.0
MWI,2001,48.74,22.39,23.00779054,2850000.0,28.98,11498818.0,5396.0,,73.4478152841543,0.635,16781.0,122.9913,,,94280.0,51.2303776,,0.635,9.642807018,1.287135,5305.0
MWI,2002,39.11,22.37,22.95545599,2850000.0,26.12,11784498.0,18022.0,77.89671,73.2554931416098,0.809,60083.0,128.7884,,,94280.0,51.2303776,,0.809,29.71368421,1.33802,6579.0
MWI,2003,44.78,22.4,22.88878138,3000000.0,27.27,12087965.0,20662.0,,72.7094202636707,0.941,60989.0,131.6522,,,94280.0,52.82138311,,0.941,31.07733333,1.34428,11581.0
MWI,2004,47.37,22.41,22.83443767,3000000.0,30.23,12411342.0,23747.0,74.38269,72.1152357697024,0.663,71630.0,145.4957,,,94280.0,52.82138311,,0.663,34.406,1.35054,7841.0
MWI,2005,40.38,22.3,22.81909578,3200000.0,29.05,12755648.0,19676.0,,71.6309621773674,1.382,66172.0,152.1043,,,94280.0,54.9427238,,1.382,30.491875,1.3568,11726.0
MWI,2006,54.45,22.27,22.88596892,3300000.0,32.43,13118307.0,24016.0,70.86866,71.0360585781885,1.025,82959.0,155.9072,,,94280.0,56.05642766,,1.025,36.82454545,1.3568,14546.0
MWI,2007,61.84,22.47,23.06525061,3300000.0,37.91,13495463.0,25369.0,,70.0156930405929,1.062,84330.0,158.5971,,,94280.0,56.05642766,,1.062,37.92606061,1.3568,15457.0
MWI,2008,62.75,22.35,23.3640823,3450000.0,43.91,13889423.0,12489.0,67.35464,69.265971168085,0.521,98191.0,176.2783,,,94280.0,57.64743318,,0.521,34.87043478,1.3568,9623.0
MWI,2009,73.64,22.33,23.78960542,3500000.0,48.28,14298932.0,20614.0,,68.4227368669755,0.652,72041.0,191.5826,,,94280.0,58.17776835,,0.652,30.84571429,1.3568,15305.0
MWI,2010,72.95,22.41,24.34896144,3500000.0,49.48,14718422.0,17680.0,63.84062,67.6721589307905,1.087,96533.0,198.9449,,,94280.0,58.17776835,,1.087,37.398,1.3568,16680.0
MWI,2011,75.16,22.48,26.3935445,3500000.0,62.65,15146094.0,13969.0,,67.0752046566609,0.795,84938.0,205.0145,,,94280.0,58.17776835,,0.795,30.36628571,1.3568,7375.0
MWI,2012,77.3,22.55,26.4999841,3500000.0,73.81,15581251.0,20497.48,60.32659,66.7073812849052,0.902,58424.47,168.9751,,,94280.0,58.17776835,,0.902,26.39718,1.3568,13468.18
MWI,2013,90.3,22.57,25.35241226,3545000.0,82.16,16024775.0,25542.56,,66.0583637579061,0.776,58784.79,177.2406,,,94280.0,58.81417056,,0.776,29.25799154,1.3568,19392.23
MWI,2014,105.77,22.56,25.99733984,3601000.0,90.62,16477966.0,11677.37,56.81257,65.4642428779803,1.069,118305.04,199.2,56509.999999936,10787175.683591016,94280.0,59.93848112,1181,1.069,39.76499861,1.3568,13211.35
MWI,2015,98.75,,25.0076393,3656000.0,101.64,16938942.0,26745.59,,64.9502045271495,1.041,109426.62,180.7536,57060.000000868,11001877.473735228,94280.0,60.52184981,1181,1.041,41.99914387,1.3568,17376.66
MWI,2016,95.49,,24.96046106,3712000.0,107.74,17405624.0,14406.82,53.29854,64.4977930449492,1.325,63280.19,215.0516,57619.99999856001,11226243.34570201,94280.0,61.1158252,1181,1.325,23.76898707,1.3568,10543.47
MWI,2017,111.86,,21.29094594,3767000.0,127.72,17881167.0,24073.31,,63.9511100199574,1.337,86463.2,174.9333,58169.999999492,11435204.781022316,94280.0,61.69919389,1181,1.337,33.99373772,1.3568,17517.9
MWI,2018,114.83,,21.19738471,3823000.0,162.34,18367883.0,19152.59,49.78452,63.3438790954749,1.269,96439.95,171.2464,58729.999997184,11634929.599918287,94280.0,62.29316928,1181,1.269,34.3170259,1.3568,15601.45
MWI,2019,121.09,,22.33702298,3878000.0,152.58,18867337.0,20109.17,,62.8310910448912,1.425,76293.73,182.7246,59279.999998116,11854553.688216446,94280.0,62.87653797,1181,1.425,30.24764054,1.3568,17712.94
MWI,2020,128.17,,23.69831944,3934000.0,176.97,19377061.0,32126.79,49.78452,62.9135436521367,1.572,126914.0,184.0,59839.99999580799,12190795.730736155,94280.0,63.47051336,1181,1.572,98.1400788,1.3568,27773.76
MWI,2021,134.07,,,4000000.0,175.45,19889742.0,35117.75,,62.628048329839,0.886,103589.09,191.3043,60499.999998811996,12456557.232440285,94280.0,64.17055579,1181,0.886,96.7358825,1.3568,28737.66
MWI,2022,135.51,,,,190.08,20405317.0,19554.46,,62.1409788039701,0.851,63404.99,191.3043,,,,,..,0.851,,,11879.63
MWI,2023,..,,,,,20931751.0,,,,1.198,,,,,,,..,1.198,,,
