code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
MUS,1979,133.52,23.53,,100000.0,24.03,949888.0,2900.0,,,0.28,9707.0,,,,2030.0,56.15763547,,0.28,274.32,0.414933333,14825.0
MUS,1980,99.26,23.48,,100000.0,23.36,966039.0,3000.0,,,0.322,10193.0,,,,2030.0,56.15763547,,0.322,266.61,0.428666667,13468.0
MUS,1981,115.3,23.48,,100000.0,22.26,980462.0,2855.0,,,0.12,9518.0,,,,2030.0,56.15763547,,0.12,223.25,0.4424,9952.0
MUS,1982,140.13,23.6,,100000.0,23.48,992521.0,3082.0,,,0.217,9861.0,,,,2030.0,56.15763547,,0.217,256.25,0.456133333,12682.0
MUS,1983,116.14,23.46,,100000.0,23.83,1001691.0,3241.0,,,0.152,10733.0,,,,2030.0,56.15763547,,0.152,271.54,0.469866667,13180.0
MUS,1984,114.2,23.5,,100000.0,22.98,1012221.0,3413.0,,,-0.502,10617.0,,,,2030.0,56.15763547,,-0.502,270.43,0.4836,13013.0
MUS,1985,125.6,23.55,,100000.0,24.12,1020528.0,3510.0,,,-0.243,10991.0,,,,2030.0,56.15763547,,-0.243,279.73,0.497333333,13472.0
MUS,1986,133.83,23.56,,100000.0,27.23,1028360.0,3687.0,,,-0.011,9889.0,,,,2030.0,56.15763547,,-0.011,253.06,0.511066667,11730.0
MUS,1987,135.68,23.53,,100000.0,30.47,1036082.0,4457.0,,,0.48,12635.0,,,,2030.0,56.15763547,,0.48,328.42,0.5248,15750.0
MUS,1988,122.17,23.54,,100000.0,33.78,1043239.0,4202.0,,,0.278,10950.0,,,,2030.0,55.66502463,,0.278,282.09,0.538533333,13057.0
MUS,1989,120.64,23.67,,99000.0,34.53,1051260.0,4700.0,,,-0.102,11600.0,,,,2030.0,55.17241379,,-0.102,310.1010101,0.552266667,14400.0
MUS,1990,124.02,23.7,8.73603502,98000.0,37.16,1058775.0,3765.0,,,0.054,11192.0,50.4,,,2030.0,54.67980296,2041,0.054,282.9897959,0.566,12776.0
MUS,1991,146,23.66,8.823964965,97000.0,36.67,1070266.0,3900.0,,14.7842746679915,0.327,11224.0,50.4,,,2030.0,54.18719212,,0.327,284.2783505,0.5758,12451.0
MUS,1992,150.09,23.41,8.906561409,96000.0,41.7,1084441.0,3600.0,,14.4072640569627,-0.008,11251.0,57.6,,,2030.0,53.69458128,,-0.008,277.4791667,0.5856,11787.0
MUS,1993,144.89,23.45,8.981945249,94000.0,44.7,1097374.0,4000.0,,14.0829056165197,0.014,9857.0,54.0,,,2030.0,52.70935961,,0.014,276.6489362,0.5954,12148.0
MUS,1994,130.07,23.48,9.048237382,93000.0,47.79,1112846.0,3200.0,,13.7923891948361,0.396,11800.0,68.4,,,2030.0,51.72413793,,0.396,314.0645161,0.6052,14208.0
MUS,1995,134.54,23.5,9.103558706,92000.0,48.64,1122457.0,5100.0,,14.4853382733886,0.275,12442.0,61.2,,,2030.0,51.23152709,,0.275,346.6413043,0.615,14349.0
MUS,1996,129.09,23.49,9.144503752,91000.0,50.71,1133996.0,8000.0,,13.0452903887489,0.002,13067.0,79.2,,,2030.0,50.73891626,,0.002,414.5824176,0.614,16660.0
MUS,1997,137.49,23.68,9.175615866,90000.0,50.74,1148284.0,7000.0,,12.5370790625639,0.547,11790.0,79.2,,,2030.0,50.24630542,,0.547,371.7333333,0.613,14666.0
MUS,1998,134.85,23.74,9.206939164,91000.0,45.78,1160421.0,6000.0,,11.9043219120324,0.79,12400.0,90.0,,,2030.0,50.24630542,,0.79,363.7472527,0.612,14701.0
MUS,1999,96.23,23.72,9.24851776,89000.0,58.56,1175267.0,5700.0,,11.2010898517035,0.146,13400.0,79.2,,,2030.0,49.26108374,,0.146,396.6292135,0.611,16200.0
MUS,2000,121.94,23.75,9.310395771,90000.0,59.51,1186873.0,6100.0,,11.4294471364353,0.118,13300.0,97.2,,,2030.0,49.75369458,2041,0.118,416.6666667,0.61,18100.0
MUS,2001,138.13,23.77,9.560666606,91000.0,69.19,1196287.0,4100.0,,11.7394628247528,0.462,8350.0,97.2,,,2030.0,50.24630542,,0.462,313.7362637,0.648333333,16100.0
MUS,2002,116.37,23.74,10.04846135,89000.0,73.61,1204621.0,4011.0,,10.7990295949009,0.364,11028.0,97.2,,,2030.0,49.26108374,,0.364,318.3707865,0.686666667,13296.0
MUS,2003,124.22,23.81,10.60538062,88000.0,74.8,1213370.0,4094.0,,12.7700397398562,0.653,10742.0,97.2,,,2030.0,48.76847291,,0.653,299.4545455,0.725,11516.0
MUS,2004,126.6,23.85,11.06302506,87000.0,80.75,1221003.0,4022.0,,10.0636337053753,0.266,10499.0,86.4,,,2030.0,48.27586207,,0.266,307.6896552,0.708,12248.0
MUS,2005,118.34,23.78,11.25299529,85000.0,78.51,1228254.0,5829.0,,10.0216618221275,0.448,9908.0,97.2,,,2030.0,47.29064039,,0.448,352.1529412,0.691,14196.0
MUS,2006,115.43,23.88,11.07757337,83000.0,83.22,1233996.0,3392.0,,9.72337461057971,0.335,8614.0,104.4,,,2030.0,46.30541872,,0.335,257.8674699,0.682,9397.0
MUS,2007,104.87,23.82,10.65242542,81000.0,88.87,1239630.0,2275.0,,9.36141810808332,0.438,8815.0,100.8,,,2030.0,45.32019704,,0.438,282.2222222,0.63,11770.0
MUS,2008,110.04,23.87,10.12922816,80000.0,90.83,1244121.0,5965.0,,9.14415929724932,0.072,7300.0,93.6,,,2030.0,44.82758621,,0.072,228.775,0.766,5037.0
MUS,2009,114.71,23.76,9.65965831,80000.0,93.2,1247429.0,2751.0,,9.03872612039606,0.69,6954.0,72.0,,,2030.0,44.82758621,,0.69,227.9625,0.632,8532.0
MUS,2010,109.31,23.84,9.395392576,80000.0,99.38,1250400.0,2316.0,,8.63006188984604,0.974,5125.0,86.4,,,2030.0,44.82758621,,0.974,163.2,0.637,5615.0
MUS,2011,107.85,23.94,9.327235695,78000.0,100.81,1252404.0,2307.0,,7.72597614284656,0.724,7745.0,79.2,,,1997.0,44.56685028,,0.724,243.2307692,0.571,8920.0
MUS,2012,102.77,23.94,9.102718198,76000.0,101.73,1255882.0,3509.44,,7.66442655854623,0.576,10445.51,90.0,,,1997.0,43.56534802,,0.576,274.8453947,0.582,6933.3
MUS,2013,99.93,23.91,9.578834143,75000.0,102.67,1258927.0,3287.14,,7.15106839168242,0.807,7594.76,91.44,,,1997.0,43.0645969,,0.807,248.1482667,0.608,7729.22
MUS,2014,103.38,23.91,9.446592175,75000.0,101.71,1261208.0,4124.16,,7.34603637287579,0.852,10657.61,96.12,860.0000000929999,92648.79841761928,1997.0,43.0645969,2041,0.852,313.2905333,0.62,8715.02
MUS,2015,99.95,,9.130273744,75000.0,99.87,1262879.0,3126.14,,7.54450837293112,1.184,6569.35,78.48,860.0000000929999,95278.01189498881,1997.0,43.0645969,2041,1.184,183.8361333,0.612,4092.22
MUS,2016,96.67,,8.988295409,75000.0,98.43,1263747.0,4302.93,,7.20691775183486,1.158,9055.13,91.8,860.0000000929999,91077.20688128048,1997.0,43.0645969,2041,1.158,273.258,0.62,7136.29
MUS,2017,95.77,,8.995949851,75000.0,101.71,1264887.0,4448.0,,6.95417410166092,1.347,8378.31,84.24,860.0000000929999,87962.44416927575,1997.0,43.0645969,2041,1.347,257.6134667,0.61,6494.7
MUS,2018,83.33,,9.64568181,75000.0,104.25,1265577.0,2435.28,,6.20321131261759,0.965,7408.6,66.96,860.0000000929999,78506.41563388631,1997.0,43.0645969,2041,0.965,187.1136,0.591,4189.64
MUS,2019,88.44,,9.276666907,75000.0,108.61,1265985.0,2548.52,,5.58427411033563,1.426,7784.71,68.76,860.0000000929999,70696.07259573253,1997.0,43.0645969,2041,1.426,194.8718667,0.595,4282.16
MUS,2020,70.56,,9.152968806,75000.0,100.63,1266014.0,2219.74,,5.31786577156452,1.284,5653.77,58.68,860.0000000929999,67324.92516921484,1997.0,43.0645969,2041,1.284,150.4678667,0.607,3411.58
MUS,2021,74.1,,,75000.0,103.38,1266334.0,3206.2,,5.34539111520441,1.174,6177.22,64.8,860.0000000929999,67690.50512481261,1997.0,43.0645969,2041,1.174,186.5042667,0.604,4604.4
MUS,2022,67.76,,,,119.39,1262523.0,1150.11,,5.14731125606348,0.823,5563.06,64.8,,,,,..,0.823,,,2768.35
MUS,2023,..,,,,,1261041.0,,,,1.685,,,,,,,..,1.685,,,
