code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
TCD,1971,,26.45,,2897000.0,9.45,3742534.0,761.0,,,-0.181,1252.0,,,,1260000.0,38.01587302,,-0.181,0.770452192,,219.0
TCD,1972,,26.56,,2897000.0,9.6,3824399.0,747.0,,,0.216,1137.0,,,,1260000.0,38.01587302,,0.216,0.850880221,,581.0
TCD,1973,,26.6,,2907000.0,8.5,3912905.0,1440.0,,,0.751,2212.0,,,,1260000.0,38.02380952,,0.751,1.641554868,,1120.0
TCD,1974,25.37,26.49,,2917000.0,8.29,4000559.0,3200.0,,,0.008,4500.0,,,,1259600.0,38.04382344,,0.008,3.051079877,,1200.0
TCD,1975,26.78,26.46,,2997000.0,8.66,4084110.0,1800.0,,,-0.137,2800.0,,,,1259200.0,38.11944091,,-0.137,1.968635302,,1300.0
TCD,1976,26.11,26.48,,3095000.0,12.69,4163051.0,1944.0,,,0.271,3078.0,,,,1259200.0,38.19885642,,0.271,2.617124394,,3078.0
TCD,1977,26.04,26.59,,3095000.0,13.53,4238551.0,1920.0,,,-0.009,3360.0,,,,1259200.0,38.19885642,,-0.009,2.442649435,,2280.0
TCD,1978,26.78,26.53,,3143000.0,14.2,4313479.0,1400.0,,,-0.095,3600.0,,,,1259200.0,38.23856417,,-0.095,2.227171492,,2000.0
TCD,1979,24.46,26.58,,3140000.0,14.92,4402942.0,,,,0.531,,,,,1259200.0,38.23856417,,0.531,,,
TCD,1980,24.88,26.55,,3137000.0,15.67,4408230.0,300.0,,,0.434,500.0,,,,1259200.0,38.23856417,,0.434,0.28689831,,100.0
TCD,1981,22.24,26.65,,3135000.0,16.44,4409225.0,1400.0,,,0.188,1600.0,,,,1259200.0,38.23856417,,0.188,1.467304625,,1600.0
TCD,1982,23.48,26.46,,3132000.0,17.26,4622828.0,1400.0,,,0.431,1700.0,,,,1259200.0,38.23856417,,0.431,1.724137931,,2300.0
TCD,1983,27.21,26.52,,3130000.0,18.11,4859173.0,1500.0,,,0.093,2500.0,,,,1259200.0,38.23856417,,0.093,1.853035144,,1800.0
TCD,1984,23.3,26.62,,3127000.0,18.52,4920556.0,2000.0,,,0.593,3000.0,,,,1259200.0,38.23856417,,0.593,2.238567317,,2000.0
TCD,1985,29.92,26.55,,3130000.0,19.48,4967590.0,1500.0,,,0.297,3200.0,,,,1259200.0,38.24253494,,0.297,2.268370607,,2400.0
TCD,1986,27.55,26.85,,3180000.0,20.49,5118160.0,800.0,,,0.748,2600.0,,,,1259200.0,38.28224269,,0.748,1.320754717,,800.0
TCD,1987,27.82,26.69,,3180000.0,21.58,5300852.0,1300.0,,,0.422,2000.0,,,,1259200.0,38.28224269,,0.422,1.698113208,0.181,2100.0
TCD,1988,33.2,26.7,,3203000.0,22.73,5483038.0,1045.0,,,0.149,2178.0,,,,1259200.0,38.30209657,,0.149,1.52263503,0.22702359,1654.0
TCD,1989,32.75,26.79,,3223000.0,23.97,5670619.0,1116.0,,,-0.229,2028.0,,,,1259200.0,38.31797967,,-0.229,1.52404592,0.27304718,1768.0
TCD,1990,31.67,26.93,55.27760351,3273000.0,25.24,5827069.0,1900.0,,,0.498,2000.0,18.617,,,1259200.0,38.35768742,322,0.498,1.772074549,0.319070769,1900.0
TCD,1991,38.69,26.95,53.40545797,3322000.0,26.76,6042428.0,2600.0,,83.3996378318385,0.533,3400.0,18.6993,,,1259200.0,38.39739517,,0.533,2.588801927,0.365094359,2600.0
TCD,1992,37.99,26.45,52.01681912,3342000.0,28.18,6302926.0,2592.0,,82.9616897550032,-0.348,4224.0,17.4951,,,1259200.0,38.41327827,,-0.348,3.014961101,0.411117949,3260.0
TCD,1993,30.49,26.53,51.0729421,3370000.0,29.58,6448280.0,1562.0,,83.3742482072039,0.164,2128.0,17.9745,,,1259200.0,38.43710292,,0.164,1.558456973,0.457141539,1562.0
TCD,1994,41.37,26.82,50.53508203,3390000.0,31.27,6592998.0,2000.0,,82.8500161791526,0.284,2000.0,17.3432,,,1259200.0,38.45298602,,0.284,2.064896755,0.503165128,3000.0
TCD,1995,41,26.87,50.36449403,3420000.0,33.0,6888856.0,2000.0,,82.7052092330978,0.117,3558.0,16.1835,,,1259200.0,38.47681067,,0.117,2.502339181,0.549188718,3000.0
TCD,1996,44.22,26.84,51.0489456,3400000.0,34.91,7200291.0,2400.0,,82.602711311893,0.525,7500.0,17.0012,,,1259200.0,38.46092757,,0.525,3.5,0.595212308,2000.0
TCD,1997,50.14,27.04,52.68102262,3600000.0,37.07,7450874.0,2400.0,,82.2450085547524,0.495,3450.0,15.1096,,,1259200.0,38.61975858,,0.495,2.180555556,0.641235897,2000.0
TCD,1998,56.71,26.85,54.62920779,3600000.0,39.09,7709115.0,1725.0,,81.6959833897862,0.859,10695.0,12.5954,,,1259200.0,38.61975858,,0.859,4.672222222,0.687259487,4400.0
TCD,1999,52.1,26.99,56.26198382,3600000.0,41.26,7981889.0,2000.0,,81.6080004152904,0.552,11000.0,13.6482,,,1259200.0,38.61975858,,0.552,4.861111111,0.733283077,4500.0
TCD,2000,49.22,27.05,56.9478334,3600000.0,43.52,8259137.0,2000.0,91.58375,81.5904256639878,0.396,11000.0,13.9184,,,1259200.0,38.61975858,322,0.396,4.861111111,0.779306667,4500.0
TCD,2001,60.96,27.27,56.7977695,3700000.0,45.95,8538804.0,2000.0,,80.7892701255145,0.345,11000.0,15.0497,,,1259200.0,38.69917408,,0.345,4.72972973,0.820333333,4500.0
TCD,2002,54.51,27.21,56.41189481,3700000.0,48.49,8838369.0,1939.6,90.45647,79.9984214524611,0.859,4252.2,14.4019,,,1259200.0,38.69917408,,0.859,3.115054054,0.86136,5333.9
TCD,2003,59.63,27.2,55.89232661,3800000.0,51.2,9196366.0,2451.2,,79.3374275461011,0.907,4059.8,15.9829,,,1259200.0,38.77858958,,0.907,2.731394737,0.86744,3868.3
TCD,2004,51.85,27.16,55.34118221,3800000.0,54.06,9613503.0,3140.6,89.32919,78.2340163009587,0.897,1153.9,16.4574,,,1259200.0,38.77858958,,0.897,2.329526316,0.87352,4557.7
TCD,2005,66.76,27.18,54.86057888,3900000.0,57.07,10005012.0,3893.7,,76.9672056276473,1.225,5678.4,17.3785,,,1259200.0,38.85800508,,1.225,3.542692308,0.8796,4244.4
TCD,2006,62.09,27.2,54.36682771,3900000.0,60.25,10365614.0,2475.9,88.20191,76.9286579302669,1.42,6405.9,15.6346,,,1259200.0,38.85800508,,1.42,3.416076923,0.8796,4440.9
TCD,2007,62.96,27.18,53.78384875,3900000.0,63.73,10722731.0,1886.9,,76.4517747362548,0.692,5896.5,15.0818,,,1259200.0,38.85879924,,0.692,3.326230769,0.8796,5188.9
TCD,2008,64.4,27.25,53.22517282,3900000.0,67.43,11098664.0,2201.36,87.07463,76.1451281727227,0.534,6722.01,16.4524,,,1259200.0,38.85879924,,0.534,3.648774359,0.8796,5306.85
TCD,2009,57.32,27.29,52.80433074,4000000.0,71.34,11496128.0,1977.15,,75.3598609930096,1.304,7061.25,22.1567,,,1259200.0,38.94139136,,1.304,3.2784375,0.8796,4075.35
TCD,2010,106.28,27.48,52.6348533,4200000.0,75.78,11894727.0,3430.35,85.94735,74.8696433429521,1.33,8088.85,24.6464,,,1259200.0,39.10022236,,1.33,4.033333333,0.8796,5420.8
TCD,2011,67.05,27.59,54.15042277,4300000.0,79.58,12317730.0,1667.0,,74.2433150201715,0.978,2217.5,29.2631,,,1259200.0,39.17963787,,0.978,2.758348837,0.8796,7976.4
TCD,2012,118.3,27.5,57.12047419,4650000.0,84.08,12754906.0,2449.0,84.82007,73.4422440710027,0.585,2217.5,34.8898,,,1259200.0,39.45759212,,0.585,2.42416129,0.8796,6605.85
TCD,2013,99.47,27.44,50.22566071,5000000.0,88.83,13216766.0,3777.0,,72.6071394103855,1.058,2631.2,37.8923,,,1259200.0,39.73634053,,1.058,2.470136,0.8796,5942.48
TCD,2014,100.74,27.57,46.80527884,5200000.0,94.91,13697126.0,1655.3,83.69279,71.7902876078102,0.909,4817.5,40.4528,502360.00003168004,9833206.14940415,1259200.0,39.89517154,322,0.909,2.483284615,0.8796,6440.28
TCD,2015,92.45,,64.38275048,5200000.0,100.11,14140274.0,1778.4,,71.3166213530063,1.109,3026.6,41.2242,502369.99996847997,10084365.666857598,1259200.0,39.89596569,322,1.109,2.444782692,0.8796,7907.87
TCD,2016,106.81,,58.38595025,5300000.0,104.97,14592585.0,4242.78,82.56551,71.4332991413351,0.923,3026.6,39.604,503380.00000719994,10423964.895503595,1259200.0,39.97617535,322,0.923,2.409298113,0.8796,5499.9
TCD,2017,98.37,,56.25062147,5300000.0,111.6,15085884.0,4976.1,,71.1376662217751,0.996,3026.6,37.5977,503380.00000719994,10731745.806524176,1259200.0,39.97617535,322,0.996,3.061577358,0.8796,8223.66
TCD,2018,103.38,,54.38081735,5300000.0,117.15,15604210.0,1372.0,82.0,70.3852898489783,1.234,7080.8,38.8011,503380.00000719994,10983068.437143257,1259200.0,39.97617535,322,1.234,3.008139623,0.8796,7490.34
TCD,2019,109.83,,51.86735771,5300000.0,123.38,16126866.0,5177.86,,69.8421844901169,1.037,14092.32,37.087,503380.00000719994,11263355.504193937,1259200.0,39.97617535,322,1.037,2.354316981,0.8796,7152.92
TCD,2020,105.9,,49.13884841,5300000.0,129.9,16644701.0,4857.58,82.0,69.766070717039,0.85,14305.84,39.0102,503380.00000719994,11612353.870299697,1259200.0,39.97617535,322,0.85,2.244792453,0.8796,6992.78
TCD,2021,101.49,,,5300000.0,136.0,17179740.0,4644.06,,69.5494386812508,1.092,13345.0,36.0473,503380.00000719994,11948412.736898318,1259200.0,39.97617535,322,1.092,2.244792453,0.8796,6672.5
TCD,2022,104.38,,,,145.44,17723315.0,4644.06,,69.1539140431968,0.494,13345.0,36.0473,,,,,..,0.494,,,6672.5
TCD,2023,..,,,,,18278568.0,,,,1.382,,,,,,,..,1.382,,,
