code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
SOM,2009,93.44,27.1,23.3584461,1100000.0,98.42,11730037.0,0.75,,35.335249109363,1.259,327.97,27.281,,,627340.0,70.33825358,,1.259,0.299518182,3.298,0.75
SOM,2010,104.85,27.19,23.88899781,1100000.0,107.7,12026649.0,0.0,,34.836615954686,1.055,101.68,24.8289,,,627340.0,70.33825358,,1.055,0.094709091,3.298,2.5
SOM,2011,86.61,27.23,27.74333206,1000000.0,108.56,12216837.0,0.0,,34.2401415724364,1.039,4.39,30.1494,,,627340.0,70.17885038,,1.039,0.03079,3.298,26.4
SOM,2012,109.06,27.21,29.2235174,1000000.0,109.95,12440326.0,0.0,,33.8910369223771,0.965,4.27,61.8091,,,627340.0,70.17885038,,0.965,0.00429,3.298,0.02
SOM,2013,108.59,27.25,27.54794154,1100000.0,110.21,12852485.0,0.05,,33.3087708032322,1.082,21.99,67.7578,,,627340.0,70.33825358,,1.082,0.020081818,3.298,0.05
SOM,2014,101.08,27.21,25.44048642,1100000.0,100.48,13309235.0,0.0,,32.190664032058,1.12,63.86,61.7377,441260.000008772,4284331.124087075,627340.0,70.33825358,282,1.12,0.061009091,3.298,3.25
SOM,2015,105.5,,24.73237336,1100000.0,101.42,13763906.0,0.5,,30.2538168537017,1.542,46.45,66.6024,441260.000008772,4164106.9131556596,627340.0,70.33825358,282,1.542,0.043136364,3.298,0.5
SOM,2016,93.42,,25.30113953,1100000.0,98.09,14292847.0,153.67,,29.1229108545061,1.301,584.8,47.8695,441260.000008772,4162493.0903809494,627340.0,70.33825358,282,1.301,0.735672727,3.298,70.77
SOM,2017,101.67,,26.64046837,1100000.0,97.94,14864221.0,269.13,,28.7820614038733,1.575,911.66,42.1675,441260.000008772,4278229.215427429,627340.0,70.33825358,282,1.575,1.091018182,3.298,19.33
SOM,2018,105.58,,27.08884707,1100000.0,98.08,15411094.0,529.83,,27.8158468002066,0.64,438.04,46.506,441260.000008772,4286726.297275831,627340.0,70.33825358,282,0.64,0.892672727,3.298,14.07
SOM,2019,102.53,,22.83604392,1100000.0,99.4,15981300.0,185.61,,26.886132101658,1.493,617.76,45.5075,441269.9999965741,4296753.42956227,627340.0,70.33984761,282,1.493,0.845409091,3.298,126.92
SOM,2020,100.95,,24.52510822,1100000.0,100.04,16537016.0,294.26,,26.7456959461377,1.687,1666.29,43.6589,441279.99998437596,4422940.017924143,627340.0,70.34144164,282,1.687,1.4177,3.298,70.01
SOM,2021,101.06,,,1100000.0,99.67,17065581.0,195.06,,26.4979386194074,1.564,1231.38,18.6318,441289.999972178,4522027.1784252515,627340.0,70.34303567,282,1.564,1.071109091,3.298,49.31
SOM,2022,101.37,,,,98.64,17597511.0,16.4,,25.9175333407235,1.414,121.73,18.6318,,,,,..,1.414,,,3.98
SOM,2023,..,,,,,18143378.0,,,,1.379,,,,,,,..,1.379,,,
