code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
UGA,1999,109.82,23.07,32.96014288,5100000.0,50.61,23279247.0,1320.0,,70.2588887605287,0.084,2077.0,0.6117,,,199810.0,61.36829988,,0.084,0.878235294,0.32528,1082.0
UGA,2000,110.86,23.09,33.22130883,5300000.0,51.91,24020697.0,1737.0,80.90118,70.0047447905476,0.291,3392.0,0.7353,,,199810.0,62.61948851,1180,0.291,1.252641509,0.3296,1510.0
UGA,2001,118.26,23.23,32.96812237,5400000.0,53.88,24763325.0,1000.0,,69.5262355903088,0.226,3800.0,0.7907,,,199810.0,63.11996397,,0.226,1.074074074,0.345575,1000.0
UGA,2002,122.91,23.22,32.36430988,5600000.0,61.18,25545090.0,2126.0,78.21228,68.8368531130155,0.664,3651.0,0.766,,,199810.0,64.12091487,,0.664,1.332678571,0.36155,1686.0
UGA,2003,122.5,23.16,31.64349165,5850000.0,70.08,26354736.0,2976.0,,68.6983042223353,0.844,4328.0,0.9228,,,199810.0,65.62234122,,0.844,1.595042735,0.407458333,2027.0
UGA,2004,121.96,23.16,31.03928801,5950000.0,73.7,27146084.0,3298.0,75.52337,69.7004440641756,0.709,3951.0,0.72,,,199810.0,66.3730544,,0.709,1.471932773,0.453366667,1509.0
UGA,2005,120.14,23.18,30.78531925,5950000.0,77.6,27946588.0,2018.0,,70.7857751190048,1.297,2578.0,4.32,,,199810.0,66.3730544,,1.297,0.967394958,0.499275,1160.0
UGA,2006,117.55,23.24,30.84864269,6100000.0,79.97,28773227.0,2172.0,72.83447,71.2979938755677,1.065,4389.0,2.16,,,199810.0,67.37775887,,1.065,1.25442623,0.545183333,1091.0
UGA,2007,122.39,23.12,31.0457523,6250000.0,84.56,29629804.0,2171.0,,72.0911935469078,0.413,3968.0,0.72,,,199810.0,68.38246334,,0.413,1.19952,0.591091667,1358.0
UGA,2008,88.73,23.23,31.38442337,6450000.0,85.6,30509862.0,5493.0,70.14557,72.9450041219587,0.712,10644.0,6.84,,,199810.0,69.63740554,,0.712,2.942015504,0.637,2839.0
UGA,2009,93.08,23.2,31.87243122,6600000.0,87.48,31412520.0,4152.0,,73.7856372583013,1.298,7046.0,6.84,,,199810.0,70.64211,,1.298,2.082727273,0.637,2548.0
UGA,2010,95.82,23.32,32.51755117,6750000.0,90.35,32341728.0,2811.0,67.45666,71.4088182668382,1.422,6366.0,3.6,,,200520.0,71.14003591,,1.422,1.719407407,0.637,2429.0
UGA,2011,96.22,23.39,35.02714007,6850000.0,93.46,33295738.0,2587.0,,68.7966990832739,0.994,7609.0,4.0766,,,200520.0,71.63873928,,0.994,1.761751825,0.637,1872.0
UGA,2012,96,23.38,35.89056658,6900000.0,95.67,34273295.0,3536.21,64.76776,66.1356620997081,1.012,8048.69,4.5202,,,200520.0,71.88809096,,1.012,2.125192754,0.637,3078.93
UGA,2013,98.95,23.31,34.82004965,6900000.0,97.81,35273570.0,4105.48,,71.9169020640165,0.973,9595.37,5.62,,,200520.0,71.88809096,,0.973,2.4417,0.637,3146.88
UGA,2014,103.15,23.44,34.11161667,6900000.0,97.77,36336539.0,3357.3,62.07886,70.4619093619478,1.022,6638.66,4.84,144149.999992992,25603419.175448813,200520.0,71.88809096,1180,1.022,1.819995652,0.637,2562.01
UGA,2015,104.94,,36.41586432,6900000.0,99.3,37477356.0,5911.57,,70.8064627193933,1.087,2079.39,5.258,144149.999992992,26536390.104354307,200520.0,71.88809096,1180,1.087,1.586908696,0.637,2958.71
UGA,2016,91.92,,35.18676374,6900000.0,102.93,38748299.0,2401.27,59.38995,70.9326839086149,1.181,8538.46,5.4843,144149.999992992,27485208.44963499,200520.0,71.88809096,1180,1.181,1.910847826,0.637,2245.12
UGA,2017,105.08,,32.23969928,6900000.0,102.31,40127085.0,3962.26,,70.7054804234444,1.63,7607.73,5.9241,144149.999992992,28372048.229173895,200520.0,71.88809096,1180,1.63,2.062089855,0.637,2658.43
UGA,2018,103.86,,33.12791667,6900000.0,112.05,41515395.0,6141.73,56.70105,69.6809504141751,0.968,11209.0,6.4855,144149.999992992,28928321.80419893,200520.0,71.88809096,1180,0.968,3.295689855,0.637,5389.53
UGA,2019,122.78,,31.48501348,6900000.0,106.78,42949080.0,6325.67,,68.5485100128596,1.498,11952.8,6.8364,144149.999992992,29440954.404231075,200520.0,71.88809096,1180,1.498,3.366272464,0.637,4948.81
UGA,2020,153.38,,33.80771926,6900000.0,98.97,44404611.0,4029.92,54.01214,67.9025520668588,1.111,7724.8,6.9128,144149.999992992,30151864.10436111,200520.0,71.88809096,1180,1.111,2.442355072,0.637,5097.53
UGA,2021,169.72,,,6900000.0,99.68,45853778.0,4029.92,,66.6660646007305,1.374,7724.8,7.6271,144149.999992992,30568909.263355546,200520.0,71.88809096,1180,1.374,2.442355072,0.637,5097.53
UGA,2022,148.35,,,,99.02,47249585.0,5137.3,,66.2609583736684,1.298,9441.89,7.6271,,,,,..,1.298,,,3464.22
UGA,2023,..,,,,,48582334.0,,,,1.393,,,,,,,..,1.393,,,
