code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
LBR,1978,75.86,25.37,,371000.0,41.14,1820861.0,1265.0,,,0.236,1999.0,,,,96320.0,11.83305648,,0.236,11.21293801,,896.0
LBR,1979,76.04,25.41,,371000.0,42.05,1875566.0,631.0,,,0.541,4217.0,,,,96320.0,11.83305648,,0.541,14.81671159,,649.0
LBR,1980,78.48,25.43,,371000.0,43.2,1932169.0,737.0,,,0.404,2067.0,,,,96320.0,11.83305648,,0.404,8.374663073,,303.0
LBR,1981,79.82,25.46,,371000.0,44.83,1989690.0,2400.0,,,0.159,2000.0,,,,96320.0,11.83305648,,0.159,13.74663073,,700.0
LBR,1982,80.97,25.43,,375000.0,46.49,2047602.0,400.0,,,0.228,700.0,,,,96320.0,11.87458472,,0.228,3.466666667,,200.0
LBR,1983,81.21,25.33,,380000.0,47.62,2109151.0,1200.0,,,0.504,900.0,,,,96320.0,11.92649502,,0.504,7.368421053,,700.0
LBR,1984,85.9,25.38,,380000.0,48.7,2174194.0,100.0,,,0.352,400.0,,,,96320.0,11.93687708,,0.352,2.894736842,,600.0
LBR,1985,87.13,25.38,,380000.0,50.24,2239724.0,172.0,,,0.281,1008.0,,,,96320.0,11.9576412,,0.281,3.842105263,,280.0
LBR,1986,88.06,25.51,,390000.0,51.13,2305860.0,430.0,,,0.16,765.0,,,,96320.0,12.05107973,,0.16,4.253846154,,464.0
LBR,1987,89.51,25.45,,390000.0,52.53,2372449.0,300.0,,,0.939,1600.0,,,,96320.0,12.11337209,,0.939,8.974358974,0.13,1600.0
LBR,1988,91.37,25.46,,400000.0,52.41,2439639.0,100.0,,,0.819,1600.0,,,,96320.0,12.08222591,,0.819,8.5,0.130061539,1700.0
LBR,1989,90.32,25.48,,400000.0,52.89,2507600.0,200.0,,,0.328,100.0,,,,96320.0,12.08222591,,0.328,6.75,0.130123077,2400.0
LBR,1990,60,25.61,39.46157826,350000.0,52.47,2209731.0,100.0,,,0.555,100.0,,,,96320.0,11.04401993,2391,0.555,0.857142857,0.130184615,100.0
LBR,1991,44.68,25.55,36.63763583,350000.0,54.55,1939236.0,,,55.5685452901545,0.565,,,,,96320.0,11.35818106,,0.565,,0.130246154,
LBR,1992,50.57,25.25,34.46839953,350000.0,54.53,2052626.0,,,56.3584530062744,0.293,,,,,96320.0,11.66860673,,0.293,,0.130307692,
LBR,1993,49.77,25.3,32.93826487,350000.0,54.96,2132771.0,,,57.380573335822,0.556,,,,,96320.0,11.98077658,,0.556,,0.130369231,
LBR,1994,40.67,25.45,32.03162736,350000.0,55.26,2125198.0,,,58.3084360791134,0.519,,,,,96320.0,12.29306686,,0.519,,0.130430769,
LBR,1995,40.89,25.48,31.73288253,350000.0,55.71,2142422.0,,,59.6860498871322,0.628,,,,,96320.0,12.60913829,,0.628,,0.130492308,
LBR,1996,50.05,25.49,32.49690708,350000.0,57.32,2203966.0,,,58.8035750941531,0.563,,,,,96320.0,12.92796719,,0.563,,0.130553846,
LBR,1997,69.34,25.63,34.36011151,370000.0,57.96,2383300.0,,,55.923938601969,1.002,,,,,96320.0,13.24206811,,1.002,,0.130615385,
LBR,1998,76.31,25.68,36.67919192,380000.0,58.86,2639224.0,,,54.55569371688,1.329,,,,,96320.0,13.56666944,,1.329,,0.130676923,
LBR,1999,83.88,25.64,38.81084445,400000.0,60.16,2789743.0,,,52.9737098312747,0.787,,,,,96320.0,13.87811462,,0.787,,0.130738462,
LBR,2000,88.41,25.71,40.11176521,400000.0,62.82,2895224.0,,,51.5466356313645,0.571,,,,,96320.0,14.19348214,2391,0.571,,0.1308,
LBR,2001,86.5,25.8,40.76534994,400000.0,63.58,2981648.0,,,51.5837431243188,0.467,,,,,96320.0,14.50677949,,0.467,,0.13382,
LBR,2002,84.59,25.75,41.35321456,400000.0,64.51,3060599.0,591.7,75.48823,51.2976220963373,0.811,1878.8,,,,96320.0,14.82114099,,0.811,7.79275,0.13684,646.6
LBR,2003,84.04,25.76,41.82938544,400000.0,65.44,3085173.0,713.7,,53.021896148668,0.909,1976.4,,,,96320.0,15.13546408,,0.909,8.67725,0.13986,780.8
LBR,2004,87.3,25.82,42.14788898,400000.0,66.98,3122447.0,,75.48823,52.2796668182118,0.903,,,,,96320.0,15.44958472,,0.903,,0.14288,
LBR,2005,90.71,25.78,42.26275158,400000.0,67.82,3266318.0,,,51.5137450682012,1.1,,,,,96320.0,15.7595816,,1.1,,0.1459,
LBR,2006,87.51,25.79,41.36577209,400000.0,71.02,3455397.0,1076.25,74.59566,50.7591451193298,1.124,2398.5,,,,96320.0,16.06935631,,1.124,11.685,0.1459,1199.25
LBR,2007,100.98,25.74,39.23012175,400000.0,74.99,3632740.0,,,49.9164183583373,1.045,,,,,96320.0,16.37438642,,1.045,,0.1459,
LBR,2008,97.42,25.8,36.68188543,430000.0,79.13,3783887.0,573.3,72.81052,49.1975944159694,1.148,1745.1,,,,96320.0,16.68627284,,1.148,7.82372093,0.1459,1045.8
LBR,2009,90.28,25.83,34.54714805,470000.0,84.39,3905066.0,838.5,,48.2323209698238,1.341,1885.0,,,,96320.0,16.99679298,,1.341,7.827659574,0.1459,955.5
LBR,2010,91.79,25.86,33.6519945,480000.0,90.66,4019956.0,1247.4,71.02538,47.3061268582341,1.42,3385.8,,,,96320.0,17.30725291,,1.42,12.41625,0.1459,1326.6
LBR,2011,93.96,25.93,43.09113061,500000.0,95.45,4181150.0,,,46.2649031296572,1.087,,,,,96320.0,17.61481624,,1.087,,0.1459,
LBR,2012,99.98,25.94,40.95086225,500000.0,97.66,4331740.0,1370.3,69.24025,44.8846559111217,0.869,3124.0,,,,96320.0,17.92604028,,0.869,11.4594,0.1459,1235.4
LBR,2013,95.93,25.94,33.83676235,500000.0,95.87,4427313.0,1143.1,,43.4367755988557,0.981,3748.8,,,,96320.0,18.23662064,,0.981,11.9564,0.1459,1086.3
LBR,2014,90.47,25.97,34.34611358,500000.0,99.01,4519398.0,1143.1,67.45511,42.8104478161898,0.934,3741.7,,17863.733002975998,1934774.5223959256,96320.0,18.54623443,2391,0.934,12.0842,0.1459,1157.3
LBR,2015,97.33,,51.11808732,500000.0,100.43,4612329.0,1526.0,,42.0556526065537,1.286,3199.0,,18164.5320024,1939745.0613113323,96320.0,18.85852575,2391,1.286,12.166,0.1459,1358.0
LBR,2016,112.21,,48.30142678,500000.0,100.56,4706097.0,1869.0,65.66997,41.6456574757959,1.469,4508.0,,18464.826997792003,1959885.0370987067,96320.0,19.17029381,2391,1.469,16.058,0.1459,1652.0
LBR,2017,94.53,,41.50682371,500000.0,99.79,4796631.0,2408.0,,40.6168808957887,1.473,5663.0,,18766.883002112,1948241.9002804784,96320.0,19.48389016,2391,1.473,20.846,0.1459,2352.0
LBR,2018,99.78,,42.0381018,500000.0,99.16,4889391.0,2191.0,63.88484,40.0937580266186,1.283,5789.0,,19069.038004128,1960340.5965152674,96320.0,19.79758929,2391,1.283,19.992,0.1459,2016.0
LBR,2019,106.06,,37.15912536,500000.0,101.47,4985289.0,2478.0,,40.1473915273076,1.391,5796.0,,19230.400000896,2001463.4935977978,96320.0,19.96511628,2391,1.391,21.742,0.1459,2275.0
LBR,2020,108.58,,42.36165903,500000.0,101.59,5087584.0,2604.0,63.88484,40.2492596601608,1.52,5768.0,,19230.400000896,2047714.8945887953,96320.0,19.96511628,2391,1.52,24.22,0.1459,2380.0
LBR,2021,111.76,,,500000.0,103.2,5193416.0,2170.0,,39.9314682312408,1.441,5411.0,,19230.400000896,2073807.2601561768,96320.0,19.96511628,2391,1.441,5.56922,0.1459,2044.0
LBR,2022,115.6,,,,104.05,5302681.0,2170.0,,39.2798894499795,1.488,5411.0,,,,,,..,1.488,,,2044.0
LBR,2023,..,,,,,5418377.0,,,,1.448,,,,,,,..,1.448,,,
