code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
KEN,2000,57.92,25.42,21.14209273,4891000.0,60.85,30851606.0,71245.0,63.18451,45.5146941324047,0.48,69911.0,118.8,,,569140.0,46.86193204,692,0.48,29.7904314,1.559923077,4549.0
KEN,2001,66.82,25.55,20.89182869,5128000.0,66.06,31800343.0,62192.0,,44.9163688945122,0.537,80014.0,129.6,,,569140.0,47.15711424,,0.537,29.24921997,1.813282051,7784.0
KEN,2002,66.41,25.47,20.29504521,5091000.0,71.77,32779823.0,75461.0,61.63811,44.5528574422551,0.672,62724.0,136.8,,,569140.0,47.12021647,,0.672,27.31310155,2.066641026,866.0
KEN,2003,67.58,25.47,19.58275524,5146000.0,74.9,33767122.0,90378.0,,44.0378873761785,0.8,68061.0,136.8,,,569140.0,47.21861054,,0.8,33.09677419,2.32,11877.0
KEN,2004,69.09,25.5,18.98597176,5258000.0,81.12,34791836.0,70165.0,60.09171,43.4600367155782,0.579,64724.0,162.0,,,569140.0,47.42594089,,0.579,27.68086725,2.448285714,10657.0
KEN,2005,78.4,25.51,18.73570772,5264000.0,87.22,35843010.0,93143.0,,42.7877147189869,0.782,72514.0,176.4,,,569140.0,47.44351126,,0.782,34.32655775,2.576571429,15038.0
KEN,2006,79.15,25.51,18.97807,5310000.0,90.72,36925253.0,85245.0,58.54531,42.0875631089038,0.817,77667.0,187.2,,,569140.0,47.53487718,,0.817,33.15480226,2.704857143,13140.0
KEN,2007,83.84,25.44,19.63839316,5300000.0,95.36,38036793.0,99143.0,,41.2973213212757,0.507,79441.0,180.0,,,569140.0,47.56298977,,0.507,36.39528302,2.833142857,14311.0
KEN,2008,81.69,25.47,20.61653168,5300000.0,100.31,39186895.0,97673.0,56.99891,40.9453931221481,0.708,73071.0,129.6,,,569140.0,47.58934533,,0.708,33.28754717,2.961428571,5680.0
KEN,2009,80.75,25.55,21.81234003,5500000.0,106.27,40364444.0,94283.33,,40.5288631165735,1.284,77794.33,131.0314,,,569140.0,47.94075271,,1.284,34.04305273,3.089714286,15159.13
KEN,2010,93.82,25.63,23.12567269,5500000.0,106.04,41517895.0,80340.68,55.45251,39.7092719166847,1.071,78916.27,130.168,,,569140.0,47.98467864,,1.071,32.79252182,3.218,21101.92
KEN,2011,86.46,25.68,25.18221651,5800000.0,106.79,42635144.0,105526.55,,39.0961165419219,1.033,102080.12,147.6858,,,569140.0,48.53111712,,1.033,39.58978966,3.2184,22014.11
KEN,2012,92.55,25.64,25.6442241,5800000.0,103.41,43725806.0,130712.42,53.90611,38.4183641896083,0.933,125243.98,153.5933,,,569140.0,48.55044453,,0.933,48.08322241,3.2188,22926.29
KEN,2013,100.34,25.63,24.57576359,5800000.0,104.19,44792368.0,155898.29,,37.8074241899227,0.839,148407.83,165.7717,,,569140.0,48.56977194,,0.839,56.57665517,3.2192,23838.48
KEN,2014,101.59,25.7,23.75138703,5800000.0,103.41,45831863.0,126875.17,52.35971,37.0797320902029,0.923,122180.68,176.8981,276539.999983676,16994332.01234883,569140.0,48.58909934,630,0.923,47.73076034,3.2196,27782.56
KEN,2015,98.27,,24.77606126,5800000.0,108.91,46851488.0,97852.05,,36.366611194266,1.068,95953.52,177.8228,276660.000022406,17038298.47968819,569140.0,48.61018379,630,1.068,38.88486552,3.22,31726.65
KEN,2016,100.15,,24.02118625,5800000.0,87.68,47894670.0,129610.23,50.81331,35.6938714404922,1.145,124368.61,182.9737,276769.999986766,17095461.93664799,569140.0,48.62951119,630,1.145,48.38220172,4.032,26637.93
KEN,2017,97.26,,19.90155127,5800000.0,78.8,48948137.0,160346.31,,35.0799570938501,1.405,160388.81,191.0859,276880.00000804,17170985.457838964,569140.0,48.6488386,630,1.405,63.0845431,4.032,45155.23
KEN,2018,108.89,,20.98756533,5800000.0,84.64,49953304.0,131271.93,50.81331,34.278908569462,0.516,118814.43,197.7241,276989.9999724,17123447.405585404,569140.0,48.668166,630,0.516,48.12313103,4.032,29027.8
KEN,2019,108.66,,19.57052723,5800000.0,104.51,50951450.0,150037.23,,33.5881515694667,1.48,139554.15,201.1708,277099.999993674,17113650.252841044,569140.0,48.68749341,630,1.48,57.28757069,4.032,42676.53
KEN,2020,137.6,,24.39179065,5800000.0,104.0,51985780.0,167235.0,50.81331,33.6332248092507,1.185,194857.0,203.4656,277099.999993674,17484494.256242488,569140.0,48.68749341,630,1.185,65.815,4.032,19635.0
KEN,2021,133.91,,,5800000.0,103.55,53005614.0,152574.0,,33.2623832708891,1.275,171766.0,203.4656,277099.999993674,17630930.483768053,569140.0,48.68749341,630,1.275,60.66206897,4.032,27500.0
KEN,2022,116.97,,,,103.71,54027487.0,91238.15,,32.634281810297,1.162,96043.59,203.4656,,,,,..,1.162,,,33218.88
KEN,2023,..,,,,,55100586.0,,,,1.396,,,,,,,..,1.396,,,
