code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
TZA,2004,54.2,23.03,21.13594093,9097100.0,57.56,38360879.0,9725.0,72.81275,77.0145305166114,0.712,34469.0,311.5215,,,885800.0,39.23808986,,0.712,5.523408559,5.184,6053.0
TZA,2005,54.46,23.0,21.37133219,9654200.0,62.89,39439505.0,16825.0,,74.7892211321928,0.938,33530.0,349.6561,,,885800.0,39.86701287,,0.938,5.781732303,5.184,5463.0
TZA,2006,59.09,23.02,21.61325788,10211300.0,64.1,40562052.0,11552.0,68.55511,72.5305419053637,0.776,39222.0,358.2498,,,885800.0,40.49593588,,0.776,5.127358906,5.184,1583.0
TZA,2007,60.91,22.99,21.84344975,10768400.0,61.54,41716497.0,8992.0,,71.8234768544069,0.676,41448.0,417.6,,,885800.0,41.11356965,,0.676,4.709706177,5.184,276.0
TZA,2008,61.43,23.05,22.12607669,11325700.0,67.25,42870884.0,9264.0,64.29748,71.5249354332188,0.382,43426.0,486.0,,,885800.0,41.74125085,,0.382,4.67662043,5.184,276.0
TZA,2009,62.93,23.03,22.52530757,11507100.0,69.62,43957933.0,14951.0,,70.9611574684015,0.78,66942.0,421.2,,,885800.0,41.9809212,,0.78,7.519965934,5.184,4640.0
TZA,2010,73.87,23.1,23.10531126,11688500.0,77.77,45110527.0,27349.0,60.03984,70.4787760666206,0.898,66380.0,619.2,,,885800.0,42.22059156,,0.898,8.720109509,5.184,8196.0
TZA,2011,81.21,23.28,25.1532727,11869900.0,84.38,46416031.0,28943.0,,69.8923273634387,0.615,67717.0,601.2,,,885800.0,42.46026191,,0.615,8.918777749,5.184,9205.0
TZA,2012,84.92,23.21,25.56674876,12051300.0,89.94,47786137.0,40172.0,55.78221,69.4208039200691,0.78,56531.0,651.6,,,885800.0,42.33189659,,0.78,8.688855144,5.184,8009.0
TZA,2013,92.34,23.12,24.53406821,12232700.0,93.0,49253643.0,27803.16,,68.741629033875,0.856,108181.66,676.8,,,885800.0,42.93960262,,0.856,12.38003139,5.184,15456.39
TZA,2014,99.52,23.19,24.2244901,12414100.0,97.04,50814552.0,27078.59,51.52457,68.0503590152756,0.853,84009.94,648.0,382481.99996826,34579485.06800391,885800.0,43.17927297,1071,0.853,9.682719649,5.184,9113.72
TZA,2015,104.21,,25.16826194,12595500.0,100.89,52542823.0,33178.33,,67.6088866582039,1.016,76515.98,640.8,384605.00001714,35523617.64909069,885800.0,43.41894333,1071,1.016,9.555403914,5.184,10660.78
TZA,2016,96.27,,25.39381754,12776900.0,102.07,54401802.0,54640.7,47.26693,67.1487980064257,0.906,107567.09,576.0,386727.99997744,36530156.13683565,885800.0,43.65861368,1071,0.906,13.31783766,5.184,7952.89
TZA,2017,93.64,,21.00066031,12958300.0,102.53,56267032.0,46566.23,,66.7247428650713,1.364,106012.11,576.0,388851.00002632,37544032.41980739,885800.0,43.89828404,1071,1.364,12.62634914,5.184,11037.68
TZA,2018,99.97,,21.29448926,13139700.0,119.83,58090443.0,57189.29,43.0093,66.2961534400758,1.043,141509.48,583.2,390973.9999866199,38511729.22529977,885800.0,44.13795439,1071,1.043,16.26651978,5.184,15038.42
TZA,2019,101.22,,20.77856879,13321100.0,123.32,59872579.0,29838.55,,65.7821365663489,1.382,78207.35,510.768,393097.0000355,39385461.68357513,885800.0,44.37762475,1071,1.382,8.980165302,5.184,11579.78
TZA,2020,106.51,,25.08143115,13502500.0,131.14,61704518.0,32934.13,40.88048,65.793949703467,1.068,171354.77,433.512,395211.99998168,40597839.53768674,885800.0,44.61639196,1071,1.068,16.44334753,5.184,17737.4
TZA,2021,104.72,,,13502500.0,136.97,63588334.0,13716.63,,65.9728194641608,1.115,88895.14,433.512,395211.99998168,41951016.79008759,885800.0,44.61639196,1071,1.115,9.250309202,5.184,22290.53
TZA,2022,100.37,,,,145.47,65497748.0,67409.29,,65.5059741900797,0.895,165630.32,433.512,,,,,..,0.895,,,24648.4
TZA,2023,..,,,,,67438106.0,,,,1.248,,,,,,,..,1.248,,,
