code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
SLE,1991,40.65,26.24,41.09065615,486000.0,49.33,4378169.0,200.0,,70.6333489290172,0.595,200.0,15.8565,,,72180.0,39.13826545,,0.595,1.234567901,0.174806154,200.0
SLE,1992,37.66,25.86,39.40391429,486000.0,53.39,4301566.0,400.0,,70.9756956208707,0.231,600.0,10.929,,,72180.0,38.99972291,,0.231,2.880658436,0.126007692,400.0
SLE,1993,37.78,25.96,38.15465222,486000.0,54.98,4295689.0,1000.0,,70.6999692134569,0.55,1000.0,8.5571,,,72180.0,38.9443059,,0.55,6.172839506,0.133869231,1000.0
SLE,1994,38.23,26.11,37.37876901,485000.0,56.57,4314953.0,1000.0,,70.5825818511086,0.447,1000.0,10.6686,,,72180.0,38.93045165,,0.447,6.18556701,0.141730769,1000.0
SLE,1995,35.96,26.2,37.11216371,485000.0,53.93,4324149.0,1000.0,,70.8029674366626,0.441,1000.0,5.8959,,,72180.0,38.93045165,,0.441,6.18556701,0.149592308,1000.0
SLE,1996,38.03,26.17,37.56975773,485000.0,50.75,4347370.0,1000.0,,70.4346110595987,0.514,1000.0,7.053,,,72180.0,38.93045165,,0.514,6.18556701,0.157453846,1000.0
SLE,1997,40.62,26.31,38.66778662,484000.0,48.38,4405028.0,1000.0,,70.6398239740982,0.679,1000.0,6.5043,,,72180.0,38.9165974,,0.679,6.198347107,0.165315385,1000.0
SLE,1998,36.53,26.35,39.99412062,484000.0,48.5,4449975.0,100.0,,70.2514398361099,0.881,100.0,2.7318,,,72180.0,38.9165974,,0.881,0.619834711,0.173176923,100.0
SLE,1999,31.29,26.34,41.13662998,484000.0,43.59,4475145.0,30.0,,70.0208995747486,0.45,30.0,2.1285,,,72180.0,38.84732613,,0.45,0.185950413,0.181038462,30.0
SLE,2000,29.01,26.39,41.68318494,490000.0,37.5,4584067.0,50.0,73.9,69.2780622082324,,50.0,3.64,,,72180.0,38.93045165,2526,,0.306122449,0.1889,50.0
SLE,2001,34.74,26.54,41.76188178,681520.0,25.58,4857096.0,100.0,,69.9458249394992,0.721,100.0,2.6136,,,72180.0,41.58381823,,0.721,0.440192511,0.19356,100.0
SLE,2002,41.89,26.44,41.78167837,910080.0,26.42,5140113.0,999.18,73.9,67.1900681976464,0.882,3172.65,3.084,,,72180.0,44.75034636,,0.882,5.783788238,0.19822,1091.88
SLE,2003,60.28,26.45,41.75173726,1236670.0,33.47,5350907.0,1599.0,,66.5620908720194,0.692,4428.01,4.585,,,72180.0,49.41354946,,0.692,6.28813669,0.20288,1749.34
SLE,2004,66.79,26.54,41.68122105,1437730.0,39.19,5533329.0,,72.5475,68.4618105898924,0.91,,2.6233,,,72180.0,52.26835689,,0.91,,0.20754,
SLE,2005,66.32,26.5,41.57929231,1472020.0,47.96,5683334.0,,,68.0426722857335,1.099,,1.3688,,,72180.0,52.8126905,,1.099,,0.2122,
SLE,2006,80.42,26.47,41.02154796,1689880.0,58.85,5809774.0,3202.29,69.80989,67.5299473081987,1.005,7136.53,1.2624,,,72180.0,55.83097811,,1.005,8.22963169,0.2122,3568.27
SLE,2007,68.69,26.45,39.8572437,1283720.0,60.66,5939163.0,,,66.667256288439,0.689,,1.4745,,,72180.0,50.20393461,,0.689,,0.2122,
SLE,2008,72.96,26.51,38.50603023,1372230.0,69.83,6090860.0,1376.13,67.07228,65.7960200816844,1.145,4188.88,3.6142,,,72180.0,51.43017456,,1.145,5.88480794,0.2122,2510.3
SLE,2009,90.27,26.54,37.38755829,1460970.0,84.51,6259842.0,2065.25,,65.1197773989004,0.785,4642.81,4.4197,,,72180.0,52.659601,,0.785,6.202379241,0.2122,2353.43
SLE,2010,102.26,26.59,36.92147859,1580380.0,92.48,6436698.0,3270.42,64.33467,63.9115634533922,1.308,8876.85,5.6029,,,72180.0,54.45247991,,1.308,9.887071464,0.2122,3478.06
SLE,2011,109.17,26.62,43.13492173,1652630.0,98.95,6612385.0,,,62.8189969156859,1.093,,5.2194,,,72180.0,55.66126351,,1.093,,0.2122,
SLE,2012,112.75,26.68,42.39698958,1471650.0,101.17,6788587.0,3158.73,61.59705,61.0288660115398,0.491,7201.26,4.1639,,,72180.0,53.15392075,,0.491,8.974796997,0.2122,2847.77
SLE,2013,118.71,26.71,34.42033317,1583650.0,101.97,6964859.0,2815.33,,59.1578109391597,0.978,9232.87,1.7074,,,72180.0,54.70559712,,0.978,9.297275282,0.2122,2675.43
SLE,2014,110.39,26.7,36.21937351,1584000.0,103.46,7140688.0,2815.89,58.85944,57.6492457396606,0.935,9217.23,4.5792,39490.000002198,4116552.772622456,72180.0,54.71044611,2526,0.935,9.396458333,0.2122,2850.87
SLE,2015,96.14,,51.80616711,1584000.0,99.35,7314773.0,3812.82,,55.9482628834734,1.128,7992.93,4.0687,39490.000002198,4092488.4273693333,72180.0,54.71044611,2526,1.128,9.595208333,0.2122,3393.06
SLE,2016,93.47,,48.70367439,1584000.0,97.2,7493913.0,4669.83,56.12183,52.4550339409082,1.075,11263.56,6.6928,39490.000002198,3930934.607652132,72180.0,54.71044611,2526,1.075,12.66479167,0.2122,4127.64
SLE,2017,83.94,,44.70737676,1584000.0,94.16,7677565.0,6016.56,,49.1580142082475,1.669,14149.41,8.2969,39490.000002198,3774138.4935474372,72180.0,54.71044611,2526,1.669,16.44104167,0.2122,5876.64
SLE,2018,89,,44.33515011,1584000.0,92.7,7861281.0,5474.37,53.38422,46.1947124060767,1.185,14464.23,13.3169,39490.000002198,3631496.1493835505,72180.0,54.71044611,2526,1.185,15.7675,0.2122,5037.12
SLE,2019,77.42,,38.59209829,1584000.0,96.94,8046828.0,872.48,,44.8455326966228,1.507,2478.46,8.6741,39490.000002198,3608642.8817809983,72180.0,54.71044611,2526,1.507,17.14770833,0.2122,873.14
SLE,2020,91.15,,43.2210935,1584000.0,101.25,8233970.0,872.48,50.64661,44.6089986475105,1.617,2478.46,8.4171,39490.000002198,3673091.56593642,72180.0,54.71044611,2526,1.617,19.10208333,0.2122,873.14
SLE,2021,133.47,,,1584000.0,106.48,8420641.0,872.48,,44.0780166223607,1.724,2478.46,3.9903,39490.000002198,3711651.53968932,72180.0,54.71044611,2526,1.724,2.666717172,0.2122,873.14
SLE,2022,105.75,,,,101.8,8605718.0,872.48,,43.3456453851365,1.381,2478.46,3.9903,,,,,..,1.381,,,873.14
SLE,2023,..,,,,,8791092.0,,,,1.112,,,,,,,..,1.112,,,
