code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
MRT,1996,63.96,27.17,82.83006104,450000.0,56.7,2428816.0,,,45.8216319595032,1.417,5000.0,,,,1030700.0,38.52721451,,1.417,11.11111111,1.606366667,
MRT,1997,64.23,27.37,83.59986316,450000.0,59.15,2484278.0,200.0,,45.8499118522183,1.161,1522.0,,,,1030700.0,38.52721451,,1.161,3.826666667,1.604575,
MRT,1998,58.72,27.38,84.33479569,450000.0,62.86,2550501.0,,,45.3043988070456,1.608,1800.0,,,,1030700.0,38.52721451,,1.608,4.0,1.602783333,
MRT,1999,62.3,27.5,84.88487311,450000.0,64.45,2620611.0,,,44.8942745903873,0.387,2400.0,,,,1030700.0,38.52721451,,0.387,5.333333333,1.600991667,
MRT,2000,61.67,27.55,85.10010987,450000.0,72.46,2695003.0,,84.69319,44.7893793573992,1.023,,,,,1030700.0,38.52721451,92,1.023,,1.5992,
MRT,2001,51.06,27.73,83.78080529,450000.0,75.12,2761823.0,,,44.4522744144656,1.183,2900.0,,,,1030700.0,38.52721451,,1.183,6.444444444,1.53515,
MRT,2002,54.23,27.61,80.63293279,450000.0,78.68,2821703.0,399.64,81.3166,43.8863765537351,1.171,1268.96,,,,1030700.0,38.52721451,,1.171,4.678488889,1.4711,436.72
MRT,2003,60.85,27.63,76.865018,450000.0,80.3,2883326.0,482.04,,42.9684218795795,1.181,1334.88,,,,1030700.0,38.52721451,,1.181,5.209511111,1.40705,527.36
MRT,2004,54.91,27.73,73.68558655,450000.0,82.27,2946575.0,353.46,77.94,42.1811049846427,1.313,1224.78,,,,1030700.0,38.52721451,,1.313,4.913733333,1.343,632.94
MRT,2005,60.34,27.65,72.30316407,450000.0,83.76,3012360.0,406.89,,41.2635705407355,1.228,1545.36,,,,1030700.0,38.52721451,,1.228,5.3156,1.3482,439.77
MRT,2006,58.23,27.71,72.30627695,450000.0,83.63,3081229.0,719.25,74.5634,40.051761123406,1.292,1602.9,,,,1030700.0,38.52721451,,1.292,6.941333333,1.3482,801.45
MRT,2007,62.1,27.71,72.43458083,450000.0,83.64,3153508.0,456.21,,39.5546689190691,0.892,838.44,,,,1030700.0,38.52721451,,0.892,4.347466667,1.3482,661.71
MRT,2008,62.88,27.84,72.6232952,450000.0,81.9,3233336.0,374.01,71.18681,39.0564987058819,1.17,1138.47,,,,1030700.0,38.52721451,,1.17,4.8772,1.3482,682.26
MRT,2009,59.31,27.81,72.80763956,450000.0,83.01,3322616.0,517.29,,38.3772616457529,0.777,1162.9,,,,1030700.0,38.52721451,,0.777,5.043688889,1.3482,589.47
MRT,2010,80.77,27.93,72.9228334,450000.0,87.81,3419461.0,871.29,67.81021,37.8200307104133,1.847,2364.93,,,,1030700.0,38.52721451,,1.847,9.250733333,1.3482,926.61
MRT,2011,73.36,28.01,72.98831295,450000.0,90.0,3524249.0,439.77,,37.202098725883,1.504,1335.75,,,,1030700.0,38.52721451,,1.504,5.251666667,1.3482,587.73
MRT,2012,94.55,27.97,83.03609208,450000.0,92.89,3636113.0,793.23,64.43361,36.2004392353607,0.8,1808.4,,,,1030700.0,38.52721451,,0.8,7.3706,1.3482,715.14
MRT,2013,93.59,28.03,64.50656978,450000.0,95.22,3742959.0,661.71,,35.4237286048668,1.344,2170.08,,,,1030700.0,38.52721451,,1.344,7.690266667,1.3482,628.83
MRT,2014,108.91,27.9,64.15164703,450000.0,95.56,3843174.0,661.71,61.05702,34.3625765845646,1.222,2165.97,,397099.99995457,1320613.6090280747,1030700.0,38.52721451,92,1.222,7.772466667,1.3482,669.93
MRT,2015,96.41,,83.02763439,450000.0,101.31,3946220.0,895.98,,33.371520301812,1.285,1878.27,,397099.99995457,1316913.6084541655,1030700.0,38.52721451,92,1.285,7.936866667,1.3482,797.34
MRT,2016,94.67,,76.54806529,450000.0,103.13,4051890.0,1097.37,57.68042,32.9270336568494,1.622,2646.84,,397099.99995457,1334167.1840385152,1030700.0,38.52721451,92,1.622,10.47593333,1.3482,969.96
MRT,2017,111.63,,79.97441808,450000.0,101.21,4160015.0,1413.84,,31.9833835815056,2.051,3324.99,,397099.99995457,1330513.5544981703,1030700.0,38.52721451,92,2.051,13.59953333,1.3482,1380.96
MRT,2018,122.02,,75.83447869,450000.0,102.92,4270712.0,1286.43,56.0,33.1224877246015,1.049,3398.97,,397099.99995457,1414566.0579530832,1030700.0,38.52721451,92,1.049,13.0424,1.3482,1183.68
MRT,2019,105.19,,72.1994109,450000.0,105.04,4383849.0,1628.4,,34.0103109228287,1.397,3808.8,,397099.99995457,1490960.6752873168,1030700.0,38.52721451,92,1.397,14.18406667,1.3482,1495.0
MRT,2020,116.02,,70.82244421,450000.0,106.43,4498604.0,1711.2,56.0,34.0301855133506,1.864,3790.4,,397099.99995457,1530883.2867110106,1030700.0,38.52721451,92,1.864,15.80066667,1.3482,1564.0
MRT,2021,140.7,,,450000.0,107.69,4614974.0,1426.0,,33.6992903863475,1.804,3555.8,,397099.99995457,1555213.4895144368,1030700.0,38.52721451,92,1.804,15.80044444,1.3482,1343.2
MRT,2022,145.03,,,,109.19,4736139.0,1426.0,,33.0479128939103,1.669,3555.8,,,,,,..,1.669,,,1343.2
MRT,2023,..,,,,,4862989.0,,,,2.033,,,,,,,..,2.033,,,
