code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
DZA,1974,23.53,22.35,,6544000.0,18.58,15153602.0,74000.0,,,-0.506,66000.0,,,,2381740.0,18.61496217,,-0.506,26.13080685,2.4,31000.0
DZA,1975,26.4,22.43,,6845000.0,19.13,15724692.0,64000.0,,,-0.569,40000.0,,,,2381740.0,18.37018314,,-0.569,17.96932067,2.5,19000.0
DZA,1976,23.68,22.47,,7092000.0,20.02,16500516.0,85000.0,,,-0.799,51000.0,,,,2381740.0,18.48270592,,-0.799,23.40665539,2.6,30000.0
DZA,1977,17.67,22.53,,6904000.0,20.84,17134192.0,68674.0,,,0.55,52138.0,,,,2381740.0,18.40335217,,0.55,20.42540556,2.7,20205.0
DZA,1978,17.85,22.53,,6892000.0,21.07,17632645.0,86673.0,,,0.06,57616.0,,,,2381740.0,18.40797064,,0.06,25.8425711,2.8,33818.0
DZA,1979,20.87,22.66,,6846000.0,22.13,18166981.0,81958.0,,,0.706,60269.0,,,,2381740.0,18.39831384,,0.706,24.81040023,2.9,27625.0
DZA,1980,22.93,22.53,,6875000.0,23.48,18739378.0,115900.0,,,0.266,84000.0,,,,2381740.0,18.40251245,,0.266,34.28363636,3.0,35800.0
DZA,1981,23.2,22.72,,6885000.0,24.28,19351357.0,75000.0,,,0.249,57700.0,,,,2381740.0,16.44637954,,0.249,24.12490922,3.1,33400.0
DZA,1982,18.67,22.66,,6881000.0,27.49,20000096.0,61901.0,,,0.421,48738.0,,,,2381740.0,16.41950843,,0.421,19.08719663,3.2,20700.0
DZA,1983,19.2,22.49,,6592000.0,29.37,20682111.0,71600.0,,,0.617,59300.0,,,,2381740.0,16.49298412,,0.617,23.49817961,3.3,24000.0
DZA,1984,21.27,22.54,,6915000.0,30.39,21393530.0,91918.0,,,0.054,87724.0,,,,2381740.0,16.63069856,,0.054,29.49168474,3.4,24293.0
DZA,1985,28.76,22.41,,6910000.0,32.05,22132905.0,133500.0,,,0.552,98173.0,,,,2381740.0,16.3959962,,0.552,40.61244573,3.5,48959.0
DZA,1986,28.9,22.67,,6967000.0,32.21,22882553.0,105800.0,,,0.347,112680.0,,,,2381740.0,16.24358662,,0.347,38.99239271,3.7,53180.0
DZA,1987,27.39,22.7,,7069000.0,35.76,23586101.0,108700.0,,,1.05,80000.0,,,,2381740.0,16.28179398,,1.05,34.12080917,3.9,52500.0
DZA,1988,23.85,22.69,,7101000.0,38.25,24243018.0,60200.0,,,1.402,52600.0,,,,2381740.0,16.2977487,,1.402,20.63089706,4.1,33700.0
DZA,1989,27.55,22.83,,7129000.0,40.45,24889507.0,47700.0,,,0.453,46300.0,,,,2381740.0,16.27381662,,0.453,16.41183897,4.3,23000.0
DZA,1990,24.79,23.12,22.35936995,7081000.0,43.56,25518074.0,35000.0,,,1.332,63000.0,396.7579,,,2381740.0,16.23854829,89,1.332,17.93531987,4.436,29000.0
DZA,1991,33.05,23.03,22.73088781,7260000.0,43.27,26133905.0,30500.0,,24.1185662235876,0.102,41000.0,406.9895,,,2381740.0,16.21587579,,0.102,12.60330579,4.555709091,20000.0
DZA,1992,35.92,22.34,23.1553408,7562000.0,45.13,26748303.0,31900.0,,23.9670452189989,-0.232,46700.0,417.2211,,,2381740.0,16.31790204,,-0.232,12.80084634,4.675418182,18200.0
DZA,1993,32.03,22.67,23.62641851,7533000.0,47.64,27354327.0,34800.0,,23.8530560304319,0.645,73800.0,427.4526,,,2381740.0,16.31664245,,0.645,17.37687508,4.795127273,22300.0
DZA,1994,27.54,22.79,24.13781054,7477000.0,48.53,27937006.0,36700.0,,23.7340528953324,0.83,58200.0,437.6842,,,2381740.0,16.6432944,,0.83,15.95559716,4.914836364,24400.0
DZA,1995,33.02,22.82,24.68320649,7519000.0,49.87,28478022.0,15200.0,,23.5568557445949,0.687,18400.0,447.9158,,,2381740.0,16.64707315,,0.687,6.171033382,5.034545455,12800.0
DZA,1996,43.26,23.01,25.41090842,7521000.0,50.41,28984634.0,11000.0,,23.372809191421,0.923,14000.0,458.1474,,,2381740.0,16.64161495,,0.923,5.052519612,5.154254546,13000.0
DZA,1997,30.82,23.01,26.335955,7650000.0,49.56,29476031.0,35000.0,,23.0755373037789,1.113,36000.0,468.3789,,,2381740.0,16.66428745,,1.113,12.67973856,5.273963636,26000.0
DZA,1998,36.34,23.04,27.25214078,7661000.0,52.15,29924668.0,30800.0,,22.6906491203341,1.156,44000.0,478.6105,,,2381740.0,16.72138856,,1.156,14.09737632,5.393672727,33200.0
DZA,1999,39.35,23.2,27.95326031,7673000.0,52.04,30346083.0,25000.0,,22.4750588949746,1.502,47000.0,488.8421,,,2381740.0,16.68150176,,1.502,12.12042226,5.513381818,21000.0
DZA,2000,30.95,23.29,28.23310812,7662000.0,59.4,30774621.0,25000.0,,22.2354209957696,0.862,44300.0,499.0737,,,2381740.0,16.80326148,89,0.862,12.04646306,5.633090909,23000.0
DZA,2001,36.67,23.38,28.13193067,7583000.0,57.93,31200985.0,35000.0,,21.7154312499314,1.895,45300.0,509.3053,,,2381740.0,16.84020926,,1.895,13.88632467,5.807166667,25000.0
DZA,2002,37.64,23.4,27.8679443,7547000.0,60.19,31624696.0,23463.0,,21.7072953663507,1.291,28036.0,519.5368,,,2381740.0,16.73356454,,1.291,9.641579436,6.043606061,21266.0
DZA,2003,49,23.33,27.50189844,7503700.0,61.45,32055883.0,6377.0,,21.7220260892923,1.619,17076.0,529.7684,,,2381740.0,16.7548515,,1.619,6.001172755,6.220245455,21578.0
DZA,2004,54.54,23.47,27.09454247,7493000.0,65.43,32510186.0,57820.0,,21.3404752590703,1.016,104717.0,540.0,,,2381740.0,17.27518537,,1.016,25.09515548,6.396884849,25501.0
DZA,2005,55.85,23.43,26.70662581,7511000.0,67.44,32956690.0,32499.0,,19.593491890214,1.289,4086.0,558.0,,,2381740.0,17.3028962,,1.289,7.429902809,6.573524242,19221.0
DZA,2006,59.16,23.42,26.33557009,7470000.0,70.72,33435080.0,31784.0,,18.0170135793283,1.422,43847.0,900.0,,,2381740.0,17.29030037,,1.422,13.2626506,6.750163636,23441.0
DZA,2007,51.52,23.44,25.93054224,7469000.0,70.59,33983827.0,52394.0,,16.3800207477477,1.249,36626.0,1242.0,,,2381740.0,17.32011051,,1.249,14.96157451,6.92680303,22728.0
DZA,2008,52.87,23.62,25.47990961,7489000.0,70.79,34569592.0,20760.0,30.8,14.8298016434904,1.205,23102.0,1584.0,,,2381740.0,17.34404259,,1.205,8.576712512,7.103442424,20369.0
DZA,2009,72.36,23.57,24.97203955,7493000.0,75.16,35196037.0,48800.0,,13.3557270061977,0.958,37100.0,1926.0,,,2381740.0,17.37385273,,0.958,14.27999466,7.280081818,21100.0
DZA,2010,74.96,23.68,24.39529939,7502000.0,79.63,35856344.0,32800.0,30.8,12.0062071267124,2.275,60100.0,3618.0,,,2381740.0,17.37133356,,2.275,15.79578779,7.456721212,25600.0
DZA,2011,83.53,23.74,23.57210779,7502000.0,86.81,36543541.0,36500.0,,10.7719601925648,1.403,56300.0,3952.8,,,2381740.0,17.37721162,,1.403,15.76912823,7.633360606,25500.0
DZA,2012,88.72,23.66,24.39681643,7506500.0,91.42,37260563.0,57500.0,28.88661,10.7550270524873,1.166,72600.0,4482.0,,,2381740.0,17.38149,,1.166,21.32818224,7.8,30000.0
DZA,2013,98.82,23.73,22.38026402,7496200.0,96.37,38000626.0,71300.0,,10.7532946787282,1.221,64000.0,2617.2,,,2381740.0,17.39553226,,1.221,22.45137536,8.184666667,33000.0
DZA,2014,94.93,23.59,24.11112295,7469400.0,100.61,38760168.0,78000.0,24.98121,9.74631397641877,1.713,76500.0,5029.2,414310.00009231,3777687.6710673957,2381740.0,17.39526565,89,1.713,25.50405655,8.569333333,36000.0
DZA,2015,101.74,,25.61886583,7462100.0,97.56,39543154.0,63200.0,,8.83476688460494,1.153,74400.0,4950.0,414563.9999941221,3493545.4747203337,2381741.0,17.40592281,89,1.153,23.53224963,8.954,38000.0
DZA,2016,103.33,,25.55315255,7404200.0,101.83,40339329.0,58800.0,21.07581,8.53515461678069,1.787,70200.0,5108.4,413602.00003742793,3443024.101521852,2381741.0,17.36553219,89,1.787,21.02860539,9.23,26700.0
DZA,2017,104.4,,24.75214578,7470807.1,100.15,41136546.0,58800.0,,10.1612902922086,1.533,70200.0,5475.6,413351.4080162021,4180003.855247925,2381741.0,17.35501081,89,1.533,20.8411217,9.802,26700.0
DZA,2018,115.36,,24.93359006,7500703.6,96.31,41927007.0,58800.0,17.17042,10.0921269795812,1.231,70200.0,4334.4,413388.4960107058,4231326.785177899,2381741.0,17.35656799,89,1.231,20.75805262,9.802,26700.0
DZA,2019,121.01,,24.38860864,7530600.0,96.52,42705368.0,58800.0,,9.79844155538574,1.107,70200.0,4658.4,413160.7101122515,4184460.524492404,2381741.0,17.34700415,89,1.107,20.67564338,9.802,26700.0
DZA,2020,120.95,,25.55265583,7530600.0,97.06,43451666.0,58800.0,13.26502,10.0237908954664,1.905,70200.0,7837.2,413160.7101122515,4355504.14043647,2381741.0,17.34700415,89,1.905,20.67564338,9.802,26700.0
DZA,2021,108.76,,,7530600.0,97.32,44177969.0,58800.0,,10.0330984152051,2.36,70200.0,7837.2,413160.7101122515,4432419.1076088,2381741.0,17.34700415,89,2.36,20.67564338,9.802,26700.0
DZA,2022,118.19,,,,98.11,44903225.0,58800.0,,9.7432301594001,1.776,70200.0,7837.2,,,,,..,1.776,,,26700.0
DZA,2023,..,,,,,45606480.0,,,,2.274,,,,,,,..,2.274,,,
