code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
GIN,1972,,25.94,,3281000.0,14.46,4372212.0,100.0,,,0.22,1700.0,,,,245720.0,58.52596451,,0.22,0.853398354,,1000.0
GIN,1973,,26.03,,3257000.0,15.38,4445207.0,100.0,,,0.594,800.0,,,,245720.0,58.42829237,,0.594,0.30703101,,100.0
GIN,1974,28.93,25.92,,3234000.0,16.74,4517073.0,450.0,,,-0.065,650.0,,,,245720.0,58.33468989,,-0.065,0.56524428,,728.0
GIN,1975,29.39,25.87,,3210000.0,17.4,4588006.0,400.0,,,-0.234,600.0,,,,245720.0,58.27771447,,-0.234,0.46728972,,500.0
GIN,1976,30.85,25.95,,3186000.0,17.65,4658743.0,300.0,,,-0.241,600.0,,,,245720.0,58.18004232,,-0.241,0.408035154,,400.0
GIN,1977,30.93,26.0,,3162000.0,17.49,4730375.0,500.0,,,0.224,200.0,,,,245720.0,58.08237018,,0.224,0.253004428,,100.0
GIN,1978,30.93,25.95,,3138000.0,17.72,4804926.0,600.0,,,0.218,200.0,,,,245720.0,57.98469803,,0.218,0.318674315,,200.0
GIN,1979,32.27,26.03,,3115000.0,17.48,4885199.0,1000.0,,,0.526,1100.0,,,,245720.0,57.97248901,,0.526,0.706260032,,100.0
GIN,1980,32.55,26.05,,3091000.0,17.68,4972609.0,27.0,,,0.653,42.0,,,,245720.0,57.87481686,,0.653,0.090585571,,211.0
GIN,1981,32.63,26.08,,3067000.0,17.69,5067427.0,120.0,,,0.368,447.0,,,,245720.0,57.77714472,,0.368,0.266384089,,250.0
GIN,1982,32.86,26.06,,3043000.0,17.95,5170731.0,102.0,,,0.245,617.0,,,,245720.0,57.67947257,,0.245,0.278015117,,127.0
GIN,1983,33.23,26.0,,3019000.0,18.77,5282274.0,,,,0.665,,,,,245720.0,57.62249715,,0.665,,,
GIN,1984,35.25,26.01,,2996000.0,19.12,5402084.0,51.0,,,0.4,87.0,,,,245720.0,57.52889468,,0.4,0.065754339,,59.0
GIN,1985,35.89,25.98,,2972000.0,17.42,5531661.0,126.0,,,0.426,172.0,,,,245720.0,57.47191926,,0.426,0.121130552,,62.0
GIN,1986,36.04,26.18,,2948000.0,14.17,5671380.0,225.0,,,0.108,280.0,,,,245720.0,57.37424711,,0.108,0.221166893,,147.0
GIN,1987,36.41,26.11,,2924000.0,16.26,5820774.0,300.0,,,0.83,300.0,,,,245720.0,57.27657496,,0.83,0.307797538,0.74,300.0
GIN,1988,37.69,26.1,,2901000.0,19.14,5977175.0,100.0,,,0.627,261.0,,,,245720.0,57.30506267,,0.627,0.217511203,0.727538462,270.0
GIN,1989,39.88,26.11,,2877000.0,19.71,6136166.0,100.0,,,0.157,391.0,,,,245720.0,57.20739053,,0.157,0.28362878,0.715076923,325.0
GIN,1990,41.87,26.26,48.85569722,2853000.0,21.4,6354145.0,129.0,,,0.678,731.0,67.8396,,,245720.0,57.54924304,1651,0.678,0.406940063,0.702615385,301.0
GIN,1991,44.13,26.2,47.45983232,2829000.0,24.79,6615734.0,131.0,,73.2785170614109,0.715,1366.0,82.4147,,,245720.0,57.17483314,,0.715,0.68504772,0.690153846,441.0
GIN,1992,46.38,25.83,46.27682835,2805000.0,26.25,6832195.0,101.0,,72.9503427808179,0.372,265.0,57.9237,,,245720.0,57.19925118,,0.372,0.180392157,0.677692308,140.0
GIN,1993,47.61,25.87,45.36259902,2782000.0,27.97,7046097.0,278.0,,72.8442037896923,0.737,1059.0,46.5768,,,245720.0,57.18704216,,0.737,0.566139468,0.665230769,238.0
GIN,1994,49.96,26.08,44.77305805,2758000.0,30.11,7262112.0,1000.0,,72.7892914943355,0.506,2300.0,54.8854,,,245720.0,57.17076347,,0.506,1.450326323,0.652769231,700.0
GIN,1995,50.46,26.16,44.56411912,2734000.0,35.87,7468347.0,1413.0,,72.7277271979881,0.531,2817.0,48.6612,,,245720.0,57.07309132,,0.531,1.86759327,0.640307692,876.0
GIN,1996,51.27,26.13,44.76837665,2735000.0,37.5,7683115.0,956.0,,72.540009356782,0.83,2449.0,65.6702,,,245720.0,57.11785772,,0.83,1.553564899,0.627846154,844.0
GIN,1997,52.74,26.32,45.25546478,2736000.0,39.19,7842806.0,607.0,,72.2311621308459,0.771,680.0,69.9828,,,245720.0,57.1219274,,0.771,0.656432749,0.615384615,509.0
GIN,1998,54.71,26.33,45.83685682,2737000.0,41.1,7992545.0,1416.0,,71.8158578145418,1.16,1120.0,37.8249,,,245720.0,57.24808725,,1.16,1.199853855,0.602923077,748.0
GIN,1999,56.54,26.32,46.3240261,2738000.0,43.05,8174897.0,1400.0,,71.656238156605,0.493,1000.0,33.4191,,,245720.0,57.29285365,,0.493,1.168736304,0.590461539,800.0
GIN,2000,59.95,26.4,46.52844592,2739000.0,44.22,8336967.0,1400.0,40.66534,71.3487315356894,0.673,1000.0,33.9224,,,245720.0,57.29692333,1651,0.673,1.168309602,0.578,800.0
GIN,2001,59.14,26.55,46.2915149,2740000.0,45.14,8445717.0,1400.0,,70.7994168624072,0.793,1000.0,33.2221,,,245720.0,57.300993,,0.793,1.167883212,0.557,800.0
GIN,2002,61.9,26.46,45.71955326,2741000.0,46.89,8577790.0,310.0,41.49952,70.450421333069,1.109,1794.0,35.4386,,,245720.0,57.3457594,,1.109,0.875592849,0.56125,296.0
GIN,2003,64.75,26.5,45.02141677,2742000.0,49.34,8772254.0,207.0,,69.2996596750027,0.985,1663.0,47.0457,,,245720.0,57.43122253,,0.985,0.716630197,0.5655,95.0
GIN,2004,67.28,26.53,44.40596116,2743000.0,52.26,8961039.0,408.0,42.3337,69.0860439494155,1.033,1674.0,36.6374,,,245720.0,57.47598893,,1.033,0.957710536,0.56975,545.0
GIN,2005,69.98,26.46,44.0820422,2741000.0,55.13,9140114.0,101.0,,68.7812720897033,1.197,1970.0,26.6392,,,245720.0,57.46784958,,1.197,0.919737322,0.574,450.0
GIN,2006,71.81,26.47,43.98174361,2750000.0,59.46,9330625.0,24.0,43.16788,68.6828179497495,1.129,1978.0,26.1841,,,245720.0,57.50447664,,1.129,0.883636364,0.598307692,428.0
GIN,2007,74.78,26.49,43.90491347,2800000.0,62.58,9547082.0,111.0,,67.8985062598784,0.997,3178.0,25.5669,,,245720.0,57.70796028,,0.997,1.213571429,0.622615385,109.0
GIN,2008,78.51,26.48,43.86205404,2850000.0,66.26,9779785.0,446.0,44.00206,67.5644181312499,1.128,2795.0,30.9649,,,245720.0,57.95214065,,1.128,1.29754386,0.646923077,457.0
GIN,2009,77.57,26.5,43.86366754,2850000.0,69.92,10021323.0,423.0,,67.3491037802489,0.96,1259.0,40.1264,,,245720.0,57.99283738,,0.96,0.634035088,0.671230769,125.0
GIN,2010,83.16,26.63,43.92025622,2900000.0,78.83,10270728.0,99.0,44.83624,66.8626553753769,1.369,2528.0,33.4387,,,245720.0,58.19632102,,1.369,0.932758621,0.695538462,78.0
GIN,2011,87.44,26.7,45.73554951,2900000.0,83.59,10527712.0,2692.0,,66.0701692361799,1.149,5098.0,27.3875,,,245720.0,58.19632102,,1.149,3.583103448,0.719846154,2601.0
GIN,2012,89.33,26.73,47.84514747,3000000.0,87.69,10788692.0,1673.1,45.67042,65.5016367490893,0.603,5378.76,25.4627,,,245720.0,58.6032883,,0.603,2.931833333,0.744153846,1743.64
GIN,2013,92.51,26.68,37.44481107,3100000.0,92.94,11055430.0,3084.96,,64.7594306476819,1.177,2723.09,10.3939,,,245720.0,59.01025558,,1.177,2.868067742,0.768461539,3082.96
GIN,2014,95.56,26.72,39.84963663,3100000.0,95.85,11333365.0,9.38,46.5046,64.2843287073406,1.006,2920.57,20.5628,145330.000005416,7285577.610202692,245720.0,59.14455478,1651,1.006,1.023087097,0.792769231,241.62
GIN,2015,100.14,,54.27766809,3100000.0,99.02,11625998.0,208.69,,63.49849630949,1.318,2412.19,29.0289,145449.99999662,7382333.910971382,245720.0,59.19339085,1651,1.318,0.912825806,0.817076923,208.88
GIN,2016,104.3,,49.6336311,3100000.0,105.13,11930985.0,80.0,47.33878,62.7356629716857,1.319,2229.0,42.2058,145650.000006532,7484982.538802374,245720.0,59.27478431,1651,1.319,0.757741935,0.841384615,40.0
GIN,2017,110.06,,49.7395461,3100000.0,111.59,12240789.0,6974.04,,62.127292467437,1.657,13047.26,53.4121,145949.999996828,7604870.782351857,245720.0,59.39687449,1651,1.657,8.512222581,0.865692308,6366.59
GIN,2018,115.09,,48.41239674,3100000.0,114.99,12554864.0,7958.25,48.17296,61.3955358106945,1.4,7055.31,91.0625,146220.000007752,7708126.0231039915,245720.0,59.50675566,1651,1.4,6.857345161,0.89,6244.21
GIN,2019,124.24,,42.87810689,3100000.0,120.96,12877539.0,7958.25,,60.9817962744553,1.561,7055.31,81.0738,146300.00000188802,7852954.598143529,245720.0,59.53931304,1651,1.561,6.857345161,0.89,6244.21
GIN,2020,136.83,,43.76744501,3100000.0,96.91,13205153.0,7958.25,49.00714,61.215265730538,1.58,7055.31,97.9097,146349.99999208,8083569.499074111,245720.0,59.5596614,1651,1.58,6.857345161,0.89,6244.21
GIN,2021,143.63,,,3100000.0,102.32,13531906.0,7958.25,,60.8798312109561,1.894,7055.31,57.625,146379.999996024,8238201.532425242,245720.0,59.57187042,1651,1.894,6.857345161,0.89,6244.21
GIN,2022,150.02,,,,108.73,13859341.0,5358.21,,60.3369221962174,1.492,17832.13,57.625,,,,,..,1.492,,,5391.78
GIN,2023,..,,,,,14190612.0,,,,1.776,,,,,,,..,1.776,,,
