code,year,0. Crop production index,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),13. Population,14. Fertilizers by Nutrient (phosphate P2O5),16. Population living in slums (% of urban population),17. Employment in agriculture (% of total employment) (modeled ILO estimate),18. Temperature change on land,19. Fertilizers by Nutrient (nitrogen N),2. Energy use in agriculture,20. Agriculture land area (sq. km),21. Employment in agriculture,3. Land area (sq. km),4. Agriculture land area (% of land area),5. Average precipitation (mm per year),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizers by Nutrient (potash K2O)
GNQ,2012,95.83,24.71,30.27007806,54000.0,117.29,1193636.0,153.08,,54.2262036050353,0.731,353.41,79.3114,,,28050.0,3.703743316,,0.731,14.31425926,0.0198,266.48
GNQ,2013,96.2,24.66,29.58597598,54000.0,87.78,1243941.0,141.42,,54.4303152185272,0.777,431.8,110.4597,,,28050.0,3.708377897,,0.777,14.73555556,0.0198,222.5
GNQ,2014,97.57,24.67,29.85737491,54000.0,100.25,1295183.0,141.1,,54.52854646903,0.937,445.87,160.737,1041.500000079,706244.4640139767,28050.0,3.713012478,2156,0.937,15.155,0.0198,231.4
GNQ,2015,102.64,,38.49467534,54000.0,105.64,1346973.0,135.14,,54.9164361865589,0.88,570.61,194.543,1042.8000000494999,739709.5679951779,28050.0,3.717647059,2156,0.88,18.31814815,0.0198,283.43
GNQ,2016,99.78,,36.53133737,54000.0,94.1,1398927.0,151.69,,55.3355579089598,1.498,468.18,189.4392,1044.10000002,774104.0601890741,28050.0,3.72228164,2156,1.498,15.12037037,0.0198,196.63
GNQ,2017,101.97,,32.75219318,54000.0,99.23,1450694.0,177.5,,55.7352427986448,1.276,586.68,180.9971,1045.3999999905,808547.8231653721,28050.0,3.726916221,2156,1.276,19.5837037,0.0198,293.34
GNQ,2018,103.27,,31.39130535,54000.0,90.73,1502091.0,124.89,,55.4000243403031,0.833,505.17,185.2953,1046.699999961,832158.7796135022,28050.0,3.731550802,2156,0.833,16.60425926,0.0198,266.57
GNQ,2019,105.27,,31.55237846,53000.0,98.49,1553031.0,9.5,,55.5768534888289,1.365,264.0,255.766,1047.9999999315,863125.7635060943,28050.0,3.736185383,2156,1.365,16.84339623,0.0198,134.0
GNQ,2020,103.98,,35.37905218,53000.0,109.8,1596049.0,15.95,,56.0667586065992,1.278,268.0,275.9177,1049.199999969,894852.9400730404,28050.0,3.740463458,2156,1.278,18.39471698,0.0198,131.0
GNQ,2021,103.56,,,53000.0,99.23,1634466.0,1.22,,55.9862194851218,1.008,250.0,220.2267,1049.199999969,915075.7221696909,28050.0,3.740463458,2156,1.008,18.39471698,0.0198,125.0
GNQ,2022,104.28,,,,86.55,1674908.0,0.0,,55.532552813297,0.982,250.0,220.2267,,,,,..,0.982,,,125.0
GNQ,2023,..,,,,,1714671.0,,,,1.005,,,,,,,..,1.005,,,
